name,GW,was_home,position,goals_scored,assists,bonus,clean_sheets,saves,goals_conceded,yellow_cards,minutes,total_points
Danny_Ings_313,6,True,4,1,1,1,1,0,4,0,279,16
Danny_Ings_313,7,False,4,2,1,4,1,0,6,0,361,17
Danny_Ings_313,8,True,4,3,1,5,1,0,9,0,441,26
Danny_Ings_313,9,False,4,4,1,8,1,0,10,0,531,33
Danny_Ings_313,10,True,4,4,1,8,1,0,15,0,576,42
Danny_Ings_313,11,False,4,4,1,8,1,0,16,0,659,43
Danny_Ings_313,12,True,4,5,1,9,1,0,18,0,749,45
Danny_Ings_313,13,False,4,6,1,10,1,0,19,1,821,52
Danny_Ings_313,14,True,4,7,1,13,1,0,20,1,911,58
Danny_Ings_313,15,True,4,8,1,16,1,0,21,1,987,67
Danny_Ings_313,16,False,4,9,1,18,1,0,23,1,1074,76
Danny_Ings_313,17,True,4,9,1,18,1,0,24,1,1164,84
Danny_Ings_313,18,False,4,11,1,21,1,0,25,1,1250,86
Danny_Ings_313,19,False,4,11,1,21,1,0,25,1,1271,99
Danny_Ings_313,20,True,4,12,1,24,1,0,26,1,1361,100
Danny_Ings_313,21,True,4,13,1,27,2,0,26,1,1436,109
Danny_Ings_313,22,False,4,14,1,27,2,0,27,2,1526,118
Danny_Ings_313,23,True,4,14,1,27,2,0,30,2,1616,123
Danny_Ings_313,24,False,4,14,1,27,2,0,30,2,1636,125
Danny_Ings_313,25,False,4,14,1,27,2,0,32,2,1705,126
Danny_Ings_313,26,True,4,15,1,28,2,0,34,2,1795,128
Danny_Ings_313,27,True,4,15,1,28,3,0,34,2,1867,135
Danny_Ings_313,28,False,4,15,1,28,3,0,35,2,1903,137
Danny_Ings_313,29,True,4,15,1,28,3,0,36,2,1993,138
Danny_Ings_313,30,False,4,16,2,31,4,0,36,3,2080,140
Danny_Ings_313,31,True,4,16,2,31,4,0,38,3,2170,151
Danny_Ings_313,32,False,4,18,2,34,4,0,39,3,2260,153
Danny_Ings_313,33,True,4,18,2,34,5,0,39,3,2350,166
Danny_Ings_313,34,False,4,19,2,37,5,0,40,3,2440,168
Danny_Ings_313,35,False,4,19,2,37,5,0,42,3,2530,177
Danny_Ings_313,36,True,4,20,2,38,5,0,43,3,2620,179
Danny_Ings_313,37,False,4,21,2,38,6,0,43,3,2710,186
Danny_Ings_313,38,True,4,22,2,40,6,0,44,3,2800,190
Danny_Rose_332,1,True,2,0,0,0,0,0,1,0,90,0
Danny_Rose_332,2,False,2,0,0,0,0,0,3,0,180,2
Danny_Rose_332,3,True,2,0,0,0,0,0,4,1,267,3
Danny_Rose_332,4,False,2,0,0,0,0,0,6,2,357,4
Danny_Rose_332,5,True,2,0,0,0,1,0,6,3,432,4
Danny_Rose_332,6,False,2,0,0,0,1,0,8,3,522,9
Danny_Rose_332,7,True,2,0,0,0,1,0,9,3,612,10
Danny_Rose_332,9,True,2,0,0,0,1,0,10,4,702,12
Danny_Rose_332,10,False,2,0,0,0,1,0,12,5,792,13
Danny_Rose_332,13,False,2,0,0,0,1,0,13,5,807,13
Danny_Rose_332,18,True,2,0,0,0,1,0,13,5,823,14
Danny_Rose_332,22,True,2,0,0,0,1,0,14,5,891,15
Danny_Rose_332,25,True,2,0,0,0,1,0,14,5,902,17
Danny_Rose_332,26,False,2,0,0,0,1,0,18,5,992,18
Danny_Rose_332,27,False,2,0,0,0,1,0,19,5,1062,18
Danny_Rose_332,28,True,2,0,0,0,2,0,19,6,1152,20
Danny_Rose_332,29,False,2,0,0,0,3,0,19,6,1242,25
Danny_Rose_332,30,True,2,0,0,0,4,0,19,6,1332,31
Danny_Rose_332,31,True,2,0,0,0,4,0,20,6,1422,37
Danny_Rose_332,34,False,2,0,0,0,4,0,25,6,1512,39
Danny_Rose_332,35,False,2,0,0,0,4,0,26,6,1590,39
Danny_Rose_332,37,False,2,0,0,0,5,0,26,7,1680,41
Danny_Rose_332,38,True,2,0,0,0,5,0,28,7,1753,46
Danny_Welbeck_512,2,False,4,0,0,0,0,0,0,0,23,0
Danny_Welbeck_512,3,True,4,0,0,0,0,0,0,0,39,1
Danny_Welbeck_512,7,False,4,0,0,0,0,0,2,0,129,2
Danny_Welbeck_512,8,True,4,0,0,0,1,0,2,0,205,4
Danny_Welbeck_512,9,False,4,0,0,0,1,0,2,0,208,6
Danny_Welbeck_512,25,True,4,0,0,0,1,0,3,0,241,7
Danny_Welbeck_512,26,False,4,0,0,0,1,0,3,0,245,8
Danny_Welbeck_512,27,False,4,0,0,0,1,0,3,0,259,9
Danny_Welbeck_512,29,False,4,0,0,0,1,0,3,0,275,10
Danny_Welbeck_512,30,True,4,0,0,0,1,0,4,0,296,11
Danny_Welbeck_512,31,False,4,0,0,0,1,0,5,0,386,12
Danny_Welbeck_512,32,True,4,0,0,0,1,0,6,0,403,14
Danny_Welbeck_512,33,False,4,0,0,0,1,0,7,0,435,15
Danny_Welbeck_512,34,True,4,1,0,3,1,0,8,0,525,16
Danny_Welbeck_512,35,True,4,1,0,3,1,0,9,0,615,25
Danny_Welbeck_512,36,False,4,1,0,3,1,0,12,0,700,27
Danny_Welbeck_512,37,True,4,1,0,3,1,0,12,0,723,29
Danny_Welbeck_512,38,False,4,2,1,3,1,0,15,0,813,30
Darren_Randolph_606,23,True,1,0,0,0,0,2,1,0,90,0
Darren_Randolph_606,24,False,1,0,0,0,0,6,5,0,180,2
Daryl_Janmaat_359,4,False,2,0,0,0,0,0,1,0,90,0
Daryl_Janmaat_359,5,True,2,0,0,0,0,0,1,0,102,2
Daryl_Janmaat_359,7,False,2,0,0,0,0,0,3,0,192,3
Daryl_Janmaat_359,8,True,2,0,0,3,1,0,3,0,282,2
Daryl_Janmaat_359,9,False,2,0,1,6,2,0,3,0,352,11
Daryl_Janmaat_359,10,True,2,0,1,6,3,0,3,0,442,23
Daryl_Janmaat_359,11,True,2,0,1,6,3,0,5,1,516,29
Daryl_Janmaat_359,12,False,2,0,1,7,4,0,5,1,606,29
David_Brooks_76,30,True,3,0,0,0,0,0,2,0,60,0
David_Brooks_76,31,False,3,0,0,0,0,0,3,1,125,2
David_Brooks_76,32,True,3,0,0,0,0,0,6,1,186,3
David_Brooks_76,33,False,3,0,0,0,0,0,9,1,231,5
David_Brooks_76,34,True,3,0,0,0,1,0,9,1,296,6
David_Brooks_76,35,True,3,0,0,0,1,0,10,1,376,9
David_Brooks_76,36,False,3,1,0,1,1,0,10,1,397,11
David_Brooks_76,37,True,3,1,0,1,1,0,11,1,442,18
David_Brooks_76,38,False,3,1,0,1,1,0,12,1,505,19
David_Luiz Moreira Marinho_106,2,True,2,0,0,0,0,0,1,1,90,0
David_Luiz Moreira Marinho_106,3,False,2,0,0,0,0,0,4,2,180,1
David_Luiz Moreira Marinho_106,4,True,2,0,0,0,0,0,6,2,270,1
David_Luiz Moreira Marinho_106,5,False,2,0,0,0,0,0,8,2,360,2
David_Luiz Moreira Marinho_106,6,True,2,0,0,0,0,0,10,2,450,3
David_Luiz Moreira Marinho_106,7,False,2,0,0,0,0,0,11,2,540,4
David_Luiz Moreira Marinho_106,8,True,2,1,0,3,1,0,11,2,630,6
David_Luiz Moreira Marinho_106,9,False,2,1,0,3,1,0,12,2,720,21
David_Luiz Moreira Marinho_106,10,True,2,2,0,3,1,0,14,2,810,23
David_Luiz Moreira Marinho_106,11,True,2,2,0,3,1,0,15,2,900,30
David_Luiz Moreira Marinho_106,12,False,2,2,0,3,1,0,17,2,990,32
David_Luiz Moreira Marinho_106,13,True,2,2,0,3,1,0,19,2,1080,33
David_Luiz Moreira Marinho_106,14,False,2,2,0,3,1,0,21,2,1170,34
David_Luiz Moreira Marinho_106,15,True,2,2,0,3,1,0,23,3,1260,35
David_Luiz Moreira Marinho_106,18,False,2,2,0,6,2,0,23,3,1350,35
David_Luiz Moreira Marinho_106,19,False,2,2,0,6,2,0,24,3,1440,44
David_Luiz Moreira Marinho_106,20,True,2,2,0,6,2,0,26,4,1530,46
David_Luiz Moreira Marinho_106,21,True,2,2,0,6,3,0,26,4,1620,46
David_Luiz Moreira Marinho_106,22,False,2,2,0,6,3,0,27,4,1710,52
David_Luiz Moreira Marinho_106,23,True,2,2,0,6,3,0,28,4,1800,54
David_Luiz Moreira Marinho_106,24,False,2,2,0,6,3,0,30,4,1825,56
David_Luiz Moreira Marinho_106,25,False,2,2,0,9,4,0,30,4,1915,53
David_Luiz Moreira Marinho_106,26,True,2,2,0,9,5,0,30,4,2005,62
David_Luiz Moreira Marinho_106,27,True,2,2,1,9,5,0,32,4,2095,68
David_Luiz Moreira Marinho_106,29,True,2,2,1,10,6,0,32,4,2185,72
David_Luiz Moreira Marinho_106,30,False,2,2,1,10,6,0,35,4,2210,79
David_Luiz Moreira Marinho_106,32,True,2,2,1,10,7,0,35,4,2300,76
David_Luiz Moreira Marinho_106,33,False,2,2,1,10,8,0,35,5,2390,82
David_Luiz Moreira Marinho_106,34,True,2,2,1,10,8,0,36,5,2480,87
David_Luiz Moreira Marinho_106,35,False,2,2,1,10,8,0,38,5,2570,89
David_Luiz Moreira Marinho_106,36,True,2,2,1,10,8,0,39,5,2660,90
David_Luiz Moreira Marinho_106,37,False,2,2,1,10,8,0,40,5,2719,92
David_Luiz Moreira Marinho_106,38,True,2,2,1,10,8,0,42,5,2809,93
David_Martin_553,14,False,1,0,0,2,1,6,0,0,90,0
David_Martin_553,15,False,1,0,0,2,1,11,2,0,180,10
David_Martin_553,16,True,1,0,0,2,1,11,5,0,270,12
David_Martin_553,17,False,1,0,0,2,2,13,5,1,360,13
David_Martin_553,22,False,1,0,0,2,2,15,6,1,435,18
David_McGoldrick_303,1,False,4,0,0,0,0,0,1,0,62,0
David_McGoldrick_303,2,True,4,0,0,0,1,0,1,0,150,2
David_McGoldrick_303,3,True,4,0,0,0,1,0,2,0,203,4
David_McGoldrick_303,4,False,4,0,0,0,1,0,2,0,230,5
David_McGoldrick_303,5,True,4,0,0,0,1,0,3,0,320,6
David_McGoldrick_303,9,True,4,0,0,0,2,0,3,1,397,8
David_McGoldrick_303,10,False,4,0,0,0,2,0,4,1,477,9
David_McGoldrick_303,11,True,4,0,0,0,3,0,4,1,551,11
David_McGoldrick_303,12,False,4,0,1,3,3,0,5,1,641,13
David_McGoldrick_303,13,True,4,0,1,3,3,0,7,1,718,21
David_McGoldrick_303,14,False,4,0,1,3,3,0,8,1,790,23
David_McGoldrick_303,15,True,4,0,1,3,3,0,8,1,808,25
David_McGoldrick_303,16,False,4,0,1,3,3,0,9,1,890,26
David_McGoldrick_303,17,True,4,0,2,3,4,0,9,1,979,28
David_McGoldrick_303,18,False,4,0,2,3,5,0,9,2,1069,33
David_McGoldrick_303,19,True,4,0,2,3,5,0,10,2,1159,34
David_McGoldrick_303,20,False,4,0,2,3,5,0,11,2,1190,36
David_McGoldrick_303,21,False,4,0,2,3,5,0,13,2,1255,37
David_McGoldrick_303,22,True,4,0,2,3,5,0,13,2,1314,39
David_McGoldrick_303,27,True,4,0,2,3,5,0,13,2,1330,40
David_McGoldrick_303,29,True,4,0,2,3,5,0,13,2,1349,41
David_McGoldrick_303,30,False,4,0,2,3,5,0,13,2,1370,42
David_McGoldrick_303,31,False,4,0,2,3,5,0,15,2,1433,43
David_McGoldrick_303,32,True,4,0,2,3,6,0,15,2,1495,45
David_McGoldrick_303,33,False,4,0,2,3,6,0,16,2,1585,47
David_McGoldrick_303,35,True,4,2,2,6,7,0,16,2,1675,49
David_McGoldrick_303,36,False,4,2,2,6,7,0,17,2,1720,62
David_McGoldrick_303,37,True,4,2,2,6,7,0,18,2,1810,63
David_Silva_219,1,False,3,0,0,0,1,0,0,0,79,0
David_Silva_219,2,True,3,0,0,0,1,0,0,0,91,3
David_Silva_219,3,False,3,0,2,2,1,0,1,0,181,4
David_Silva_219,4,True,3,0,4,3,2,0,1,0,258,14
David_Silva_219,5,False,3,0,4,3,2,0,4,0,314,24
David_Silva_219,6,True,3,1,5,3,3,0,4,0,404,25
David_Silva_219,7,False,3,1,5,3,3,0,4,0,408,36
David_Silva_219,8,True,3,1,5,3,4,0,4,0,482,37
David_Silva_219,9,False,3,2,5,6,5,0,4,0,560,40
David_Silva_219,10,True,3,3,5,7,6,0,4,0,650,51
David_Silva_219,11,True,3,3,5,7,6,0,5,0,695,60
David_Silva_219,13,True,3,3,5,7,6,0,6,0,761,61
David_Silva_219,14,False,3,3,6,7,6,0,7,0,830,63
David_Silva_219,15,False,3,3,8,8,6,0,8,0,920,68
David_Silva_219,16,True,3,3,8,8,6,0,10,0,1010,77
David_Silva_219,21,True,3,3,8,8,6,0,10,0,1017,79
David_Silva_219,22,False,3,3,9,8,6,0,11,0,1107,80
David_Silva_219,23,True,3,3,9,8,6,0,12,0,1168,85
David_Silva_219,26,True,3,3,9,8,7,0,12,0,1252,87
David_Silva_219,30,True,3,3,9,8,8,0,12,0,1316,90
David_Silva_219,30,True,3,4,9,9,9,0,12,0,1406,93
David_Silva_219,31,False,3,4,9,9,9,0,13,0,1441,102
David_Silva_219,33,False,3,4,9,9,9,0,14,0,1531,103
David_Silva_219,34,True,3,5,11,12,10,0,14,0,1621,105
David_Silva_219,35,False,3,5,11,12,10,0,14,0,1647,122
David_Silva_219,36,True,3,6,12,15,10,0,15,0,1737,123
David_Silva_219,38,True,3,6,12,15,11,0,15,0,1821,136
David_de Gea_235,1,True,1,0,0,2,1,7,0,0,90,0
David_de Gea_235,2,False,1,0,0,2,1,8,1,0,180,10
David_de Gea_235,3,True,1,0,0,2,1,9,3,0,270,12
David_de Gea_235,4,False,1,0,0,2,1,10,4,0,360,13
David_de Gea_235,5,True,1,0,0,4,2,13,4,0,450,15
David_de Gea_235,6,False,1,0,0,4,2,17,6,0,540,24
David_de Gea_235,7,True,1,0,0,5,2,21,7,0,630,26
David_de Gea_235,8,False,1,0,0,5,2,22,8,0,720,30
David_de Gea_235,9,True,1,0,0,5,2,25,9,0,810,32
David_de Gea_235,10,False,1,0,0,5,2,27,10,0,900,35
David_de Gea_235,11,False,1,0,0,5,2,32,11,0,990,37
David_de Gea_235,12,True,1,0,0,5,2,33,12,0,1080,40
David_de Gea_235,13,False,1,0,0,5,2,38,15,0,1170,42
David_de Gea_235,14,True,1,0,0,5,2,39,17,0,1260,44
David_de Gea_235,15,True,1,0,0,5,2,43,18,0,1350,45
David_de Gea_235,16,False,1,0,0,5,2,47,19,1,1440,48
David_de Gea_235,17,True,1,0,0,5,2,50,20,1,1530,50
David_de Gea_235,18,False,1,0,0,5,2,51,22,1,1620,53
David_de Gea_235,19,True,1,0,0,5,2,52,23,1,1710,54
David_de Gea_235,20,False,1,0,0,5,3,53,23,1,1800,56
David_de Gea_235,21,False,1,0,0,5,3,55,25,1,1890,62
David_de Gea_235,22,True,1,0,0,5,4,58,25,1,1980,63
David_de Gea_235,23,False,1,0,0,5,4,61,27,2,2070,70
David_de Gea_235,24,True,1,0,0,5,4,61,29,2,2160,71
David_de Gea_235,25,True,1,0,0,5,5,64,29,2,2250,72
David_de Gea_235,26,False,1,0,0,5,6,65,29,2,2340,79
David_de Gea_235,27,True,1,0,0,5,7,67,29,2,2430,85
David_de Gea_235,28,False,1,0,0,5,7,71,30,2,2520,91
David_de Gea_235,29,True,1,0,0,7,8,75,30,2,2610,94
David_de Gea_235,30,False,1,0,0,7,8,77,31,2,2700,103
David_de Gea_235,31,True,1,0,0,7,9,78,31,2,2790,105
David_de Gea_235,32,False,1,0,0,7,10,80,31,2,2880,111
David_de Gea_235,33,True,1,0,0,7,10,81,33,2,2970,117
David_de Gea_235,34,False,1,0,0,7,11,82,33,2,3060,118
David_de Gea_235,35,True,1,0,0,7,11,85,35,2,3150,124
David_de Gea_235,36,False,1,0,0,8,12,90,35,2,3240,126
David_de Gea_235,37,True,1,0,0,8,12,92,36,2,3330,134
David_de Gea_235,38,False,1,0,0,8,13,95,36,2,3420,136
Davinson_Sánchez_333,1,True,2,0,0,0,0,0,1,0,90,0
Davinson_Sánchez_333,2,False,2,0,0,0,0,0,3,0,180,2
Davinson_Sánchez_333,3,True,2,0,0,0,0,0,4,0,270,3
Davinson_Sánchez_333,4,False,2,0,0,0,0,0,6,1,360,5
Davinson_Sánchez_333,9,True,2,0,0,0,0,0,7,2,405,5
Davinson_Sánchez_333,10,False,2,0,0,0,0,0,9,2,495,5
Davinson_Sánchez_333,11,False,2,0,0,0,0,0,10,2,585,6
Davinson_Sánchez_333,12,True,2,0,0,0,0,0,11,2,675,8
Davinson_Sánchez_333,13,False,2,0,0,0,0,0,13,2,765,10
Davinson_Sánchez_333,14,True,2,0,0,0,0,0,15,2,855,11
Davinson_Sánchez_333,15,False,2,0,0,0,0,0,17,2,945,12
Davinson_Sánchez_333,16,True,2,0,0,0,1,0,17,2,1035,13
Davinson_Sánchez_333,17,False,2,0,0,0,1,0,18,3,1125,19
Davinson_Sánchez_333,18,True,2,0,0,0,1,0,20,3,1215,20
Davinson_Sánchez_333,19,True,2,0,0,0,1,0,21,4,1305,21
Davinson_Sánchez_333,20,False,2,0,0,0,1,0,22,4,1350,22
Davinson_Sánchez_333,22,True,2,0,0,0,1,0,23,4,1440,23
Davinson_Sánchez_333,25,True,2,0,0,1,2,0,23,4,1530,25
Davinson_Sánchez_333,26,False,2,0,1,1,2,0,25,4,1620,32
Davinson_Sánchez_333,27,False,2,0,1,1,2,0,27,4,1710,36
Davinson_Sánchez_333,28,True,2,0,1,1,2,0,30,4,1800,37
Davinson_Sánchez_333,29,False,2,0,1,1,2,0,31,5,1890,38
Davinson_Sánchez_333,30,True,2,0,1,1,2,0,32,5,1980,39
Davinson_Sánchez_333,31,True,2,0,2,4,3,0,32,5,2070,41
Davinson_Sánchez_333,32,False,2,0,2,4,3,0,35,5,2160,53
Davinson_Sánchez_333,35,True,2,0,2,4,3,0,36,5,2250,54
Davinson_Sánchez_333,36,False,2,0,2,4,3,0,37,5,2340,56
Davinson_Sánchez_333,37,True,2,0,2,4,4,0,37,6,2430,58
Davinson_Sánchez_333,38,False,2,0,2,4,4,0,37,6,2431,63
Davy_Pröpper_54,1,False,3,0,1,0,1,0,0,0,90,0
Davy_Pröpper_54,2,True,3,0,1,0,1,0,1,0,180,6
Davy_Pröpper_54,3,True,3,0,1,0,1,0,3,0,270,8
Davy_Pröpper_54,4,False,3,0,1,0,1,0,7,0,360,10
Davy_Pröpper_54,5,True,3,0,1,0,1,0,8,0,450,12
Davy_Pröpper_54,6,False,3,0,1,0,2,0,8,0,540,14
Davy_Pröpper_54,9,False,3,0,1,0,2,0,10,0,630,17
Davy_Pröpper_54,10,True,3,0,1,0,2,0,12,1,720,19
Davy_Pröpper_54,11,True,3,0,1,0,3,0,12,1,810,20
Davy_Pröpper_54,12,False,3,0,1,0,3,0,15,2,900,23
Davy_Pröpper_54,13,True,3,0,1,0,3,0,17,2,990,22
Davy_Pröpper_54,14,False,3,0,1,0,3,0,19,2,1080,24
Davy_Pröpper_54,15,False,3,0,1,0,3,0,20,2,1170,26
Davy_Pröpper_54,16,True,3,1,1,0,3,0,22,2,1260,28
Davy_Pröpper_54,17,False,3,1,1,0,3,0,23,3,1350,35
Davy_Pröpper_54,18,True,3,1,1,0,3,0,24,3,1440,36
Davy_Pröpper_54,20,True,3,1,1,0,4,0,24,3,1530,38
Davy_Pröpper_54,21,True,3,1,1,0,4,0,25,3,1620,41
Davy_Pröpper_54,22,False,3,1,1,0,4,0,26,3,1710,43
Davy_Pröpper_54,23,True,3,1,1,0,4,0,27,3,1800,45
Davy_Pröpper_54,24,False,3,1,1,0,4,0,30,3,1890,47
Davy_Pröpper_54,25,False,3,1,2,1,4,0,33,3,1980,49
Davy_Pröpper_54,26,True,3,1,2,2,4,0,34,3,2070,55
Davy_Pröpper_54,27,False,3,1,2,2,4,0,35,4,2160,58
Davy_Pröpper_54,28,True,3,1,2,2,4,0,36,4,2250,59
Davy_Pröpper_54,29,False,3,1,2,2,5,0,36,4,2340,61
Davy_Pröpper_54,30,True,3,1,2,2,5,0,37,4,2430,64
Davy_Pröpper_54,31,False,3,1,2,2,5,0,37,4,2462,66
Davy_Pröpper_54,32,True,3,1,2,2,5,0,39,4,2507,67
Davy_Pröpper_54,33,False,3,1,2,2,6,0,39,4,2597,68
Davy_Pröpper_54,34,True,3,1,2,2,6,0,41,4,2667,71
Davy_Pröpper_54,35,True,3,1,2,2,6,0,45,4,2725,73
Davy_Pröpper_54,36,False,3,1,2,2,6,0,46,4,2792,74
Davy_Pröpper_54,37,True,3,1,2,2,6,0,46,4,2809,76
Davy_Pröpper_54,38,False,3,1,2,2,6,0,46,4,2826,77
DeAndre_Yedlin_253,7,False,2,0,0,0,0,0,1,0,16,0
DeAndre_Yedlin_253,8,True,2,0,0,0,1,0,1,1,106,1
DeAndre_Yedlin_253,9,False,2,0,0,0,1,0,2,1,196,6
DeAndre_Yedlin_253,10,True,2,0,0,0,1,0,3,1,286,8
DeAndre_Yedlin_253,11,False,2,0,0,0,1,0,5,1,376,10
DeAndre_Yedlin_253,12,True,2,1,0,0,1,0,6,1,466,11
DeAndre_Yedlin_253,13,False,2,1,0,0,1,0,8,1,556,19
DeAndre_Yedlin_253,18,True,2,1,0,0,1,0,8,1,557,20
DeAndre_Yedlin_253,19,False,2,1,0,0,1,0,8,2,584,21
DeAndre_Yedlin_253,20,True,2,1,0,0,1,0,10,2,674,21
DeAndre_Yedlin_253,21,True,2,1,0,0,1,0,11,2,719,22
DeAndre_Yedlin_253,25,True,2,1,0,0,1,0,11,3,772,23
DeAndre_Yedlin_253,30,True,2,1,0,0,1,0,11,3,773,23
DeAndre_Yedlin_253,32,False,2,1,0,0,1,0,12,3,790,24
DeAndre_Yedlin_253,34,False,2,1,0,0,1,0,17,3,880,25
DeAndre_Yedlin_253,36,True,2,1,0,0,1,0,18,3,934,25
Dean_Henderson_471,1,False,1,0,0,0,0,2,1,0,90,0
Dean_Henderson_471,2,True,1,0,0,2,1,6,1,0,180,2
Dean_Henderson_471,3,True,1,0,0,2,1,6,3,0,270,11
Dean_Henderson_471,4,False,1,0,0,2,1,9,5,0,360,12
Dean_Henderson_471,5,True,1,0,0,2,1,15,6,0,450,14
Dean_Henderson_471,6,False,1,0,0,2,2,18,6,1,540,18
Dean_Henderson_471,7,True,1,0,0,2,2,21,7,1,630,24
Dean_Henderson_471,8,False,1,0,0,2,3,23,7,1,720,27
Dean_Henderson_471,9,True,1,0,0,2,4,26,7,2,810,33
Dean_Henderson_471,10,False,1,0,0,2,4,29,8,2,900,39
Dean_Henderson_471,11,True,1,0,0,2,5,30,8,2,990,42
Dean_Henderson_471,12,False,1,0,0,2,5,34,9,2,1080,48
Dean_Henderson_471,14,False,1,0,0,2,5,37,10,2,1170,51
Dean_Henderson_471,15,True,1,0,0,2,5,39,12,2,1260,54
Dean_Henderson_471,16,False,1,0,0,2,5,42,13,2,1350,55
Dean_Henderson_471,17,True,1,0,0,2,6,42,13,2,1440,58
Dean_Henderson_471,18,False,1,0,1,5,7,44,13,2,1530,64
Dean_Henderson_471,19,True,1,0,1,5,7,45,14,2,1620,76
Dean_Henderson_471,20,False,1,0,1,5,7,47,16,2,1710,78
Dean_Henderson_471,21,False,1,0,1,5,7,52,18,2,1800,79
Dean_Henderson_471,22,True,1,0,1,5,8,54,18,2,1890,81
Dean_Henderson_471,23,False,1,0,1,5,8,57,19,2,1980,87
Dean_Henderson_471,24,True,1,0,1,8,8,61,20,2,2070,90
Dean_Henderson_471,25,False,1,0,1,11,9,64,20,2,2160,101
Dean_Henderson_471,26,True,1,0,1,11,9,65,21,2,2250,111
Dean_Henderson_471,27,True,1,0,1,11,9,66,22,2,2340,113
Dean_Henderson_471,29,True,1,0,1,11,10,70,22,2,2430,115
Dean_Henderson_471,30,False,1,0,1,11,10,75,25,2,2520,122
Dean_Henderson_471,30,False,1,0,1,14,11,81,25,2,2610,124
Dean_Henderson_471,32,True,1,0,1,14,11,82,26,2,2700,135
Dean_Henderson_471,33,False,1,0,1,14,11,85,27,2,2790,137
Dean_Henderson_471,34,True,1,0,1,15,12,86,27,2,2880,140
Dean_Henderson_471,35,True,1,0,1,16,13,90,27,2,2970,147
Dean_Henderson_471,36,False,1,0,1,16,13,95,29,2,3060,155
Dean_Henderson_471,37,True,1,0,1,16,13,96,30,2,3150,157
Dean_Henderson_471,38,False,1,0,1,16,13,97,33,2,3240,159
Declan_Rice_395,1,True,3,0,0,0,0,0,5,0,90,0
Declan_Rice_395,2,False,3,0,0,0,0,0,6,1,180,2
Declan_Rice_395,3,False,3,0,0,0,0,0,7,1,270,3
Declan_Rice_395,4,True,3,0,0,0,1,0,7,1,360,5
Declan_Rice_395,5,False,3,0,0,0,2,0,7,1,450,8
Declan_Rice_395,6,True,3,0,0,0,3,0,7,1,540,11
Declan_Rice_395,7,False,3,0,0,0,3,0,9,1,630,14
Declan_Rice_395,8,True,3,0,0,0,3,0,11,1,720,16
Declan_Rice_395,9,False,3,0,0,0,3,0,13,2,810,18
Declan_Rice_395,10,True,3,0,0,0,3,0,14,2,900,19
Declan_Rice_395,11,True,3,0,0,0,3,0,17,2,990,21
Declan_Rice_395,12,False,3,0,0,0,3,0,20,2,1080,23
Declan_Rice_395,13,True,3,0,0,0,3,0,23,2,1170,25
Declan_Rice_395,14,False,3,0,0,0,4,0,23,2,1260,27
Declan_Rice_395,15,False,3,0,0,0,4,0,25,3,1350,30
Declan_Rice_395,16,True,3,0,0,0,4,0,28,3,1440,31
Declan_Rice_395,17,False,3,0,0,0,5,0,28,3,1530,33
Declan_Rice_395,19,False,3,0,0,0,5,0,30,3,1620,36
Declan_Rice_395,20,True,3,0,0,0,5,0,32,4,1710,38
Declan_Rice_395,21,True,3,0,1,1,6,0,32,4,1800,39
Declan_Rice_395,22,False,3,0,1,1,6,0,33,4,1890,46
Declan_Rice_395,23,True,3,0,1,1,6,0,34,4,1980,48
Declan_Rice_395,24,False,3,0,1,1,6,0,38,4,2070,50
Declan_Rice_395,24,True,3,0,1,1,6,0,40,4,2160,52
Declan_Rice_395,25,True,3,0,1,1,6,0,43,4,2250,54
Declan_Rice_395,26,False,3,0,1,1,6,0,45,4,2340,56
Declan_Rice_395,27,False,3,0,2,1,6,0,48,5,2430,58
Declan_Rice_395,28,True,3,0,2,1,6,0,49,5,2520,62
Declan_Rice_395,29,False,3,0,2,1,6,0,50,5,2610,64
Declan_Rice_395,30,True,3,0,2,1,6,0,52,5,2700,66
Declan_Rice_395,31,False,3,0,2,2,6,0,54,5,2790,68
Declan_Rice_395,32,True,3,0,2,2,6,0,56,6,2880,71
Declan_Rice_395,33,False,3,0,3,4,6,0,58,6,2970,72
Declan_Rice_395,34,True,3,0,3,4,6,0,59,6,3060,79
Declan_Rice_395,35,False,3,0,3,4,7,0,59,6,3150,81
Declan_Rice_395,36,True,3,1,3,7,7,0,60,6,3240,84
Declan_Rice_395,37,False,3,1,4,8,7,0,61,6,3330,94
Declan_Rice_395,38,True,3,1,5,8,7,0,62,6,3420,100
Dejan_Lovren_186,8,True,2,0,0,0,0,0,1,0,90,0
Dejan_Lovren_186,10,True,2,0,0,0,0,0,2,1,180,2
Dejan_Lovren_186,11,False,2,0,0,0,0,0,3,1,270,3
Dejan_Lovren_186,12,True,2,0,0,0,0,0,4,1,360,5
Dejan_Lovren_186,13,False,2,0,0,0,0,0,5,1,450,7
Dejan_Lovren_186,14,True,2,0,0,0,0,0,6,1,540,9
Dejan_Lovren_186,15,True,2,0,1,0,0,0,8,1,630,11
Dejan_Lovren_186,16,False,2,0,1,0,0,0,8,1,669,15
Dejan_Lovren_186,28,False,2,0,1,0,0,0,11,1,759,16
Dejan_Lovren_186,30,False,2,0,1,0,0,0,11,1,776,17
Demarai_Gray_175,4,True,3,0,0,0,0,0,0,0,26,0
