name,GW,total_points
Paulo_Gazzaniga_341,23,14
Paulo_Gazzaniga_341,28,1
Pedro_Lomba Neto_528,2,1
Pedro_Lomba Neto_528,3,1
Pedro_Lomba Neto_528,4,0
Pedro_Lomba Neto_528,6,1
Pedro_Lomba Neto_528,7,4
Pedro_Lomba Neto_528,10,1
Pedro_Lomba Neto_528,11,1
Pedro_Lomba Neto_528,12,1
Pedro_Lomba Neto_528,15,4
Pedro_Lomba Neto_528,16,1
Pedro_Lomba Neto_528,18,1
Pedro_Lomba Neto_528,19,1
Pedro_Lomba Neto_528,20,2
Pedro_Lomba Neto_528,21,6
Pedro_Lomba Neto_528,22,2
Pedro_Lomba Neto_528,23,7
Pedro_Lomba Neto_528,24,2
Pedro_Lomba Neto_528,25,1
Pedro_Lomba Neto_528,26,3
Pedro_Lomba Neto_528,27,1
Pedro_Lomba Neto_528,28,1
Pedro_Lomba Neto_528,30,6
Pedro_Lomba Neto_528,31,1
Pedro_Lomba Neto_528,32,1
Pedro_Lomba Neto_528,33,1
Pedro_Lomba Neto_528,35,4
Pedro_Lomba Neto_528,36,1
Pedro_Lomba Neto_528,37,1
Pedro_Lomba Neto_528,38,0
Pedro_Rodríguez Ledesma_114,1,2
Pedro_Rodríguez Ledesma_114,2,2
Pedro_Rodríguez Ledesma_114,7,3
Pedro_Rodríguez Ledesma_114,14,2
Pedro_Rodríguez Ledesma_114,19,1
Pedro_Rodríguez Ledesma_114,25,2
Pedro_Rodríguez Ledesma_114,26,1
Pedro_Rodríguez Ledesma_114,28,5
Pedro_Rodríguez Ledesma_114,29,12
Pedro_Rodríguez Ledesma_114,31,1
Pedro_Rodríguez Ledesma_114,38,1
Phil_Bardsley_86,12,6
Phil_Bardsley_86,13,6
Phil_Bardsley_86,14,0
Phil_Bardsley_86,15,0
Phil_Bardsley_86,17,6
Phil_Bardsley_86,18,6
Phil_Bardsley_86,19,2
Phil_Bardsley_86,20,0
Phil_Bardsley_86,21,1
Phil_Bardsley_86,23,2
Phil_Bardsley_86,26,2
Phil_Bardsley_86,27,10
Phil_Bardsley_86,28,5
Phil_Bardsley_86,29,2
Phil_Bardsley_86,32,6
Phil_Bardsley_86,33,2
Phil_Bardsley_86,34,6
Phil_Bardsley_86,35,1
Phil_Bardsley_86,36,7
Phil_Bardsley_86,37,8
Phil_Bardsley_86,38,0
Phil_Foden_220,1,1
Phil_Foden_220,9,1
Phil_Foden_220,10,1
Phil_Foden_220,11,1
Phil_Foden_220,13,1
Phil_Foden_220,14,1
Phil_Foden_220,15,1
Phil_Foden_220,17,4
Phil_Foden_220,18,1
Phil_Foden_220,20,1
Phil_Foden_220,21,2
Phil_Foden_220,22,1
Phil_Foden_220,26,1
Phil_Foden_220,29,2
Phil_Foden_220,30,6
Phil_Foden_220,30,16
Phil_Foden_220,32,12
Phil_Foden_220,33,1
Phil_Foden_220,34,3
Phil_Foden_220,35,1
Phil_Foden_220,36,2
Phil_Foden_220,37,8
Phil_Foden_220,38,1
Phil_Jagielka_444,2,1
Phil_Jagielka_444,6,1
Phil_Jagielka_444,11,1
Phil_Jagielka_444,13,1
Phil_Jagielka_444,31,1
Phil_Jagielka_444,35,1
Phil_Jones_231,13,1
Phil_Jones_231,24,1
Philip_Billing_476,1,2
Philip_Billing_476,2,0
Philip_Billing_476,3,2
Philip_Billing_476,4,1
Philip_Billing_476,5,2
Philip_Billing_476,6,5
Philip_Billing_476,7,2
Philip_Billing_476,8,1
Philip_Billing_476,9,3
Philip_Billing_476,10,2
Philip_Billing_476,11,3
Philip_Billing_476,12,2
Philip_Billing_476,13,0
Philip_Billing_476,15,1
Philip_Billing_476,16,1
Philip_Billing_476,17,3
Philip_Billing_476,18,5
Philip_Billing_476,19,1
Philip_Billing_476,20,1
Philip_Billing_476,22,1
Philip_Billing_476,23,2
Philip_Billing_476,24,2
Philip_Billing_476,25,10
Philip_Billing_476,26,2
Philip_Billing_476,27,2
Philip_Billing_476,28,2
Philip_Billing_476,29,2
Philip_Billing_476,31,1
Philip_Billing_476,32,1
Philip_Billing_476,33,1
Philip_Billing_476,35,1
Philip_Billing_476,36,2
Philip_Billing_476,37,1
Philip_Billing_476,38,1
Pierre-Emerick_Aubameyang_11,1,6
Pierre-Emerick_Aubameyang_11,2,6
Pierre-Emerick_Aubameyang_11,3,5
Pierre-Emerick_Aubameyang_11,4,9
Pierre-Emerick_Aubameyang_11,5,13
Pierre-Emerick_Aubameyang_11,6,5
Pierre-Emerick_Aubameyang_11,7,9
Pierre-Emerick_Aubameyang_11,8,2
Pierre-Emerick_Aubameyang_11,9,2
Pierre-Emerick_Aubameyang_11,10,2
Pierre-Emerick_Aubameyang_11,11,8
Pierre-Emerick_Aubameyang_11,12,2
Pierre-Emerick_Aubameyang_11,13,5
Pierre-Emerick_Aubameyang_11,14,13
Pierre-Emerick_Aubameyang_11,15,2
Pierre-Emerick_Aubameyang_11,16,12
Pierre-Emerick_Aubameyang_11,17,2
Pierre-Emerick_Aubameyang_11,18,2
Pierre-Emerick_Aubameyang_11,19,7
Pierre-Emerick_Aubameyang_11,20,9
Pierre-Emerick_Aubameyang_11,21,2
Pierre-Emerick_Aubameyang_11,22,4
Pierre-Emerick_Aubameyang_11,25,2
Pierre-Emerick_Aubameyang_11,26,8
Pierre-Emerick_Aubameyang_11,27,13
Pierre-Emerick_Aubameyang_11,29,2
Pierre-Emerick_Aubameyang_11,30,2
Pierre-Emerick_Aubameyang_11,31,2
Pierre-Emerick_Aubameyang_11,32,16
Pierre-Emerick_Aubameyang_11,33,2
Pierre-Emerick_Aubameyang_11,34,8
Pierre-Emerick_Aubameyang_11,35,2
Pierre-Emerick_Aubameyang_11,36,1
Pierre-Emerick_Aubameyang_11,37,2
Pierre-Emerick_Aubameyang_11,38,16
Pierre-Emile_Højbjerg_325,1,1
Pierre-Emile_Højbjerg_325,2,2
Pierre-Emile_Højbjerg_325,3,2
Pierre-Emile_Højbjerg_325,4,2
Pierre-Emile_Højbjerg_325,5,3
Pierre-Emile_Højbjerg_325,6,2
Pierre-Emile_Højbjerg_325,7,2
Pierre-Emile_Højbjerg_325,8,2
Pierre-Emile_Højbjerg_325,9,6
Pierre-Emile_Højbjerg_325,10,2
Pierre-Emile_Højbjerg_325,11,1
Pierre-Emile_Højbjerg_325,13,2
Pierre-Emile_Højbjerg_325,14,5
Pierre-Emile_Højbjerg_325,15,2
Pierre-Emile_Højbjerg_325,16,1
Pierre-Emile_Højbjerg_325,17,1
Pierre-Emile_Højbjerg_325,18,2
Pierre-Emile_Højbjerg_325,19,6
Pierre-Emile_Højbjerg_325,20,2
Pierre-Emile_Højbjerg_325,21,3
Pierre-Emile_Højbjerg_325,22,1
Pierre-Emile_Højbjerg_325,23,2
Pierre-Emile_Højbjerg_325,24,3
Pierre-Emile_Højbjerg_325,25,2
Pierre-Emile_Højbjerg_325,26,2
Pierre-Emile_Højbjerg_325,27,3
Pierre-Emile_Højbjerg_325,28,2
Pierre-Emile_Højbjerg_325,29,2
Pierre-Emile_Højbjerg_325,30,3
Pierre-Emile_Højbjerg_325,31,2
Pierre-Emile_Højbjerg_325,34,1
Pierre-Emile_Højbjerg_325,36,2
Pierre-Emile_Højbjerg_325,37,1
Raheem_Sterling_214,1,20
Raheem_Sterling_214,2,6
Raheem_Sterling_214,3,8
Raheem_Sterling_214,4,3
Raheem_Sterling_214,5,2
Raheem_Sterling_214,7,7
Raheem_Sterling_214,8,2
Raheem_Sterling_214,9,5
Raheem_Sterling_214,10,11
Raheem_Sterling_214,11,1
Raheem_Sterling_214,12,2
Raheem_Sterling_214,13,2
Raheem_Sterling_214,14,7
Raheem_Sterling_214,15,3
Raheem_Sterling_214,16,2
Raheem_Sterling_214,17,10
Raheem_Sterling_214,18,5
Raheem_Sterling_214,19,10
Raheem_Sterling_214,20,3
Raheem_Sterling_214,21,1
Raheem_Sterling_214,23,2
Raheem_Sterling_214,24,3
Raheem_Sterling_214,25,1
Raheem_Sterling_214,29,2
Raheem_Sterling_214,30,10
Raheem_Sterling_214,31,2
Raheem_Sterling_214,32,16
Raheem_Sterling_214,33,1
Raheem_Sterling_214,34,10
Raheem_Sterling_214,35,21
Raheem_Sterling_214,36,1
Raheem_Sterling_214,37,17
Raheem_Sterling_214,38,8
Ralf_Fahrmann_449,7,1
Ravel_Morrison_456,3,1
Raúl_Jiménez_409,1,2
Raúl_Jiménez_409,2,2
Raúl_Jiménez_409,3,9
Raúl_Jiménez_409,4,5
Raúl_Jiménez_409,5,2
Raúl_Jiménez_409,6,2
Raúl_Jiménez_409,7,2
Raúl_Jiménez_409,8,10
Raúl_Jiménez_409,9,7
Raúl_Jiménez_409,10,2
Raúl_Jiménez_409,11,9
Raúl_Jiménez_409,12,9
Raúl_Jiménez_409,13,7
Raúl_Jiménez_409,14,5
Raúl_Jiménez_409,15,2
Raúl_Jiménez_409,16,5
Raúl_Jiménez_409,17,5
Raúl_Jiménez_409,18,7
Raúl_Jiménez_409,19,11
Raúl_Jiménez_409,20,1
Raúl_Jiménez_409,21,2
Raúl_Jiménez_409,22,2
Raúl_Jiménez_409,23,13
Raúl_Jiménez_409,24,8
Raúl_Jiménez_409,25,2
Raúl_Jiménez_409,26,2
Raúl_Jiménez_409,27,5
Raúl_Jiménez_409,28,7
Raúl_Jiménez_409,29,2
Raúl_Jiménez_409,30,8
Raúl_Jiménez_409,31,9
Raúl_Jiménez_409,32,2
Raúl_Jiménez_409,33,2
Raúl_Jiménez_409,34,2
Raúl_Jiménez_409,35,8
Raúl_Jiménez_409,36,9
Raúl_Jiménez_409,37,5
Raúl_Jiménez_409,38,2
Reece_James_506,9,1
Reece_James_506,10,0
Reece_James_506,11,1
Reece_James_506,12,6
Reece_James_506,13,1
Reece_James_506,14,2
Reece_James_506,15,6
Reece_James_506,16,1
Reece_James_506,18,1
Reece_James_506,21,1
Reece_James_506,22,11
Reece_James_506,23,8
Reece_James_506,25,1
Reece_James_506,26,1
Reece_James_506,27,2
Reece_James_506,28,1
Reece_James_506,29,1
Reece_James_506,30,1
Reece_James_506,33,6
Reece_James_506,34,1
Reece_James_506,35,1
Reece_James_506,36,1
Reece_James_506,37,0
Reece_James_506,38,6
Reiss_Nelson_489,1,2
Reiss_Nelson_489,2,1
Reiss_Nelson_489,5,1
Reiss_Nelson_489,7,1
Reiss_Nelson_489,16,1
Reiss_Nelson_489,18,3
Reiss_Nelson_489,19,5
Reiss_Nelson_489,20,2
Reiss_Nelson_489,21,1
Reiss_Nelson_489,22,1
Reiss_Nelson_489,29,1
Reiss_Nelson_489,30,1
Reiss_Nelson_489,32,1
Reiss_Nelson_489,35,1
Reiss_Nelson_489,36,6
Reiss_Nelson_489,38,1
Ricardo Domingos_Barbosa Pereira_159,1,9
Ricardo Domingos_Barbosa Pereira_159,2,2
Ricardo Domingos_Barbosa Pereira_159,3,2
Ricardo Domingos_Barbosa Pereira_159,4,2
Ricardo Domingos_Barbosa Pereira_159,5,2
Ricardo Domingos_Barbosa Pereira_159,6,9
Ricardo Domingos_Barbosa Pereira_159,7,13
Ricardo Domingos_Barbosa Pereira_159,8,1
Ricardo Domingos_Barbosa Pereira_159,9,2
Ricardo Domingos_Barbosa Pereira_159,10,6
Ricardo Domingos_Barbosa Pereira_159,11,6
Ricardo Domingos_Barbosa Pereira_159,12,7
Ricardo Domingos_Barbosa Pereira_159,13,7
Ricardo Domingos_Barbosa Pereira_159,14,7
Ricardo Domingos_Barbosa Pereira_159,15,7
Ricardo Domingos_Barbosa Pereira_159,16,1
Ricardo Domingos_Barbosa Pereira_159,17,2
Ricardo Domingos_Barbosa Pereira_159,18,1
Ricardo Domingos_Barbosa Pereira_159,19,0
Ricardo Domingos_Barbosa Pereira_159,21,6
Ricardo Domingos_Barbosa Pereira_159,22,1
Ricardo Domingos_Barbosa Pereira_159,23,1
Ricardo Domingos_Barbosa Pereira_159,24,12
Ricardo Domingos_Barbosa Pereira_159,25,1
Ricardo Domingos_Barbosa Pereira_159,26,6
Ricardo Domingos_Barbosa Pereira_159,27,2
Ricardo Domingos_Barbosa Pereira_159,28,2
Ricardo Domingos_Barbosa Pereira_159,29,6
Richairo_Zivkovic_622,30,1
Richairo_Zivkovic_622,31,1
Richairo_Zivkovic_622,34,1
Richairo_Zivkovic_622,37,1
Richairo_Zivkovic_622,38,1
Richarlison_de Andrade_150,1,3
Richarlison_de Andrade_150,2,3
Richarlison_de Andrade_150,3,2
Richarlison_de Andrade_150,4,15
Richarlison_de Andrade_150,5,4
Richarlison_de Andrade_150,6,2
Richarlison_de Andrade_150,7,2
Richarlison_de Andrade_150,8,2
Richarlison_de Andrade_150,9,6
Richarlison_de Andrade_150,10,5
Richarlison_de Andrade_150,11,2
Richarlison_de Andrade_150,12,10
Richarlison_de Andrade_150,13,2
Richarlison_de Andrade_150,14,8
Richarlison_de Andrade_150,15,6
Richarlison_de Andrade_150,16,6
Richarlison_de Andrade_150,17,1
Richarlison_de Andrade_150,18,3
Richarlison_de Andrade_150,19,3
Richarlison_de Andrade_150,20,6
Richarlison_de Andrade_150,21,7
Richarlison_de Andrade_150,22,10
Richarlison_de Andrade_150,25,2
Richarlison_de Andrade_150,26,13
Richarlison_de Andrade_150,27,6
Richarlison_de Andrade_150,28,2
Richarlison_de Andrade_150,29,2
Richarlison_de Andrade_150,30,3
Richarlison_de Andrade_150,31,3
Richarlison_de Andrade_150,32,6
Richarlison_de Andrade_150,33,2
Richarlison_de Andrade_150,34,6
Richarlison_de Andrade_150,35,2
Richarlison_de Andrade_150,36,1
Richarlison_de Andrade_150,37,7
Richarlison_de Andrade_150,38,2
Riyad_Mahrez_217,1,14
Riyad_Mahrez_217,2,1
Riyad_Mahrez_217,3,1
Riyad_Mahrez_217,4,3
Riyad_Mahrez_217,5,1
Riyad_Mahrez_217,6,15
Riyad_Mahrez_217,7,10
Riyad_Mahrez_217,8,1
Riyad_Mahrez_217,13,10
Riyad_Mahrez_217,14,2
Riyad_Mahrez_217,15,6
Riyad_Mahrez_217,16,4
Riyad_Mahrez_217,17,1
Riyad_Mahrez_217,18,8
Riyad_Mahrez_217,19,1
Riyad_Mahrez_217,20,6
Riyad_Mahrez_217,21,5
Riyad_Mahrez_217,22,17
Riyad_Mahrez_217,23,1
Riyad_Mahrez_217,24,3
Riyad_Mahrez_217,25,2
Riyad_Mahrez_217,27,8
Riyad_Mahrez_217,29,1
Riyad_Mahrez_217,30,6
Riyad_Mahrez_217,30,15
Riyad_Mahrez_217,31,6
Riyad_Mahrez_217,32,1
Riyad_Mahrez_217,33,1
Riyad_Mahrez_217,34,8
Riyad_Mahrez_217,35,6
Riyad_Mahrez_217,36,1
Riyad_Mahrez_217,37,1
Riyad_Mahrez_217,38,9
Rob_Holding_10,12,1
Rob_Holding_10,24,1
Rob_Holding_10,30,1
Rob_Holding_10,31,8
Rob_Holding_10,32,1
Rob_Holding_10,36,2
Rob_Holding_10,37,2
Rob_Holding_10,38,0
Robbie_Brady_98,6,1
Robbie_Brady_98,7,1
Robbie_Brady_98,9,2
Robbie_Brady_98,10,6
Robbie_Brady_98,11,1
Robbie_Brady_98,12,1
Robbie_Brady_98,14,2
Robbie_Brady_98,15,6
Robbie_Brady_98,16,2
Robbie_Brady_98,18,1
Robbie_Brady_98,19,3
Robbie_Brady_98,20,1
Robbie_Brady_98,21,1
Robbie_Brady_98,27,1
Robbie_Brady_98,36,1
Robbie_Brady_98,37,1
Robbie_Brady_98,38,1
Robert_Snodgrass_393,1,1
Robert_Snodgrass_393,2,2
Robert_Snodgrass_393,4,0
Robert_Snodgrass_393,6,1
Robert_Snodgrass_393,10,9
Robert_Snodgrass_393,11,9
Robert_Snodgrass_393,12,2
Robert_Snodgrass_393,13,4
Robert_Snodgrass_393,14,3
Robert_Snodgrass_393,15,2
Robert_Snodgrass_393,16,1
Robert_Snodgrass_393,17,2
Robert_Snodgrass_393,19,8
Robert_Snodgrass_393,20,1
Robert_Snodgrass_393,21,6
Robert_Snodgrass_393,22,1
Robert_Snodgrass_393,23,5
Robert_Snodgrass_393,24,1
Robert_Snodgrass_393,24,2
Robert_Snodgrass_393,25,18
Robert_Snodgrass_393,26,2
Robert_Snodgrass_393,27,5
Robert_Snodgrass_393,28,1
Robert_Snodgrass_393,29,1
Roberto_Firmino_187,1,5
Roberto_Firmino_187,2,8
Roberto_Firmino_187,3,2
Roberto_Firmino_187,4,12
Roberto_Firmino_187,5,8
Roberto_Firmino_187,6,9
Roberto_Firmino_187,7,2
Roberto_Firmino_187,8,2
Roberto_Firmino_187,9,2
Roberto_Firmino_187,10,2
Roberto_Firmino_187,11,2
Roberto_Firmino_187,12,2
Roberto_Firmino_187,13,9
Roberto_Firmino_187,14,2
Roberto_Firmino_187,15,4
Roberto_Firmino_187,16,2
Roberto_Firmino_187,17,2
Roberto_Firmino_187,19,12
Roberto_Firmino_187,20,2
Roberto_Firmino_187,21,2
Roberto_Firmino_187,22,9
Roberto_Firmino_187,23,2
Roberto_Firmino_187,24,2
Roberto_Firmino_187,24,7
Roberto_Firmino_187,25,11
Roberto_Firmino_187,26,2
Roberto_Firmino_187,27,2
Roberto_Firmino_187,28,2
Roberto_Firmino_187,29,2
Roberto_Firmino_187,30,2
Roberto_Firmino_187,31,2
Roberto_Firmino_187,32,2
Roberto_Firmino_187,33,1
Roberto_Firmino_187,34,2
Roberto_Firmino_187,35,2
Roberto_Firmino_187,36,2
Roberto_Firmino_187,37,8
Roberto_Firmino_187,38,4
Roberto_Jimenez Gago_450,7,2
Roberto_Jimenez Gago_450,8,1
Roberto_Jimenez Gago_450,9,5
Roberto_Jimenez Gago_450,10,2
Roberto_Jimenez Gago_450,11,3
Roberto_Jimenez Gago_450,12,2
Roberto_Jimenez Gago_450,13,2
Roberto_Jimenez Gago_450,19,1
Roberto_Pereyra_369,1,1
Roberto_Pereyra_369,2,1
Roberto_Pereyra_369,4,2
Roberto_Pereyra_369,5,6
Roberto_Pereyra_369,6,1
Roberto_Pereyra_369,7,1
Roberto_Pereyra_369,8,3
Roberto_Pereyra_369,9,2
Roberto_Pereyra_369,10,2
Roberto_Pereyra_369,11,2
Roberto_Pereyra_369,12,1
Roberto_Pereyra_369,16,3
Roberto_Pereyra_369,18,1
Roberto_Pereyra_369,19,1
Roberto_Pereyra_369,21,1
Roberto_Pereyra_369,22,6
Roberto_Pereyra_369,23,1
Roberto_Pereyra_369,24,2
Roberto_Pereyra_369,25,7
Roberto_Pereyra_369,26,2
Roberto_Pereyra_369,27,2
Roberto_Pereyra_369,28,1
Roberto_Pereyra_369,29,2
Roberto_Pereyra_369,30,3
Roberto_Pereyra_369,32,2
Roberto_Pereyra_369,33,1
Roberto_Pereyra_369,37,2
Roberto_Pereyra_369,38,1
Rodrigo_Hernandez_443,1,3
Rodrigo_Hernandez_443,2,2
Rodrigo_Hernandez_443,3,1
Rodrigo_Hernandez_443,4,3
Rodrigo_Hernandez_443,5,8
Rodrigo_Hernandez_443,6,3
Rodrigo_Hernandez_443,7,1
Rodrigo_Hernandez_443,8,1
Rodrigo_Hernandez_443,9,3
Rodrigo_Hernandez_443,12,1
Rodrigo_Hernandez_443,13,4
Rodrigo_Hernandez_443,14,1
Rodrigo_Hernandez_443,15,9
Rodrigo_Hernandez_443,16,2
Rodrigo_Hernandez_443,17,2
Rodrigo_Hernandez_443,18,1
Rodrigo_Hernandez_443,19,2
Rodrigo_Hernandez_443,20,3
Rodrigo_Hernandez_443,21,2
Rodrigo_Hernandez_443,22,3
Rodrigo_Hernandez_443,23,1
Rodrigo_Hernandez_443,24,2
Rodrigo_Hernandez_443,25,1
Rodrigo_Hernandez_443,26,10
Rodrigo_Hernandez_443,27,3
Rodrigo_Hernandez_443,29,1
Rodrigo_Hernandez_443,30,0
Rodrigo_Hernandez_443,30,3
Rodrigo_Hernandez_443,31,1
Rodrigo_Hernandez_443,32,3
Rodrigo_Hernandez_443,34,1
Rodrigo_Hernandez_443,35,6
Rodrigo_Hernandez_443,36,1
Rodrigo_Hernandez_443,37,3
Rodrigo_Hernandez_443,38,1
Romain_Saïss_407,1,1
Romain_Saïss_407,4,6
Romain_Saïss_407,5,2
Romain_Saïss_407,6,-1
Romain_Saïss_407,7,6
Romain_Saïss_407,8,1
Romain_Saïss_407,10,2
Romain_Saïss_407,11,1
Romain_Saïss_407,12,1
Romain_Saïss_407,13,1
Romain_Saïss_407,15,6
Romain_Saïss_407,16,1
Romain_Saïss_407,17,0
Romain_Saïss_407,18,7
Romain_Saïss_407,19,1
Romain_Saïss_407,20,1
Romain_Saïss_407,21,1
Romain_Saïss_407,22,2
Romain_Saïss_407,23,1
Romain_Saïss_407,24,1
Romain_Saïss_407,25,6
Romain_Saïss_407,26,6
Romain_Saïss_407,27,11
Romain_Saïss_407,28,1
Romain_Saïss_407,29,8
Romain_Saïss_407,30,7
Romain_Saïss_407,31,6
Romain_Saïss_407,32,6
Romain_Saïss_407,33,0
Romain_Saïss_407,34,2
Romain_Saïss_407,35,6
Romain_Saïss_407,36,2
Romain_Saïss_407,38,1
Ross_Barkley_117,1,1
Ross_Barkley_117,3,2
Ross_Barkley_117,4,1
Ross_Barkley_117,5,1
Ross_Barkley_117,7,3
Ross_Barkley_117,9,1
Ross_Barkley_117,22,3
Ross_Barkley_117,23,1
Ross_Barkley_117,24,1
Ross_Barkley_117,25,1
Ross_Barkley_117,27,9
Ross_Barkley_117,28,1
Ross_Barkley_117,29,12
Ross_Barkley_117,30,1
Ross_Barkley_117,31,2
Ross_Barkley_117,32,2
Ross_Barkley_117,33,13
Ross_Barkley_117,34,2
Ross_Barkley_117,35,2
Ross_Barkley_117,36,1
Ross_Barkley_117,38,1
Ruben_Loftus-Cheek_115,30,1
Ruben_Loftus-Cheek_115,32,1
Ruben_Loftus-Cheek_115,33,1
Ruben_Loftus-Cheek_115,34,4
Ruben_Loftus-Cheek_115,35,1
Ruben_Loftus-Cheek_115,36,3
Ruben_Loftus-Cheek_115,38,1
Rui Pedro_dos Santos Patrício_411,1,6
Rui Pedro_dos Santos Patrício_411,2,9
Rui Pedro_dos Santos Patrício_411,3,3
Rui Pedro_dos Santos Patrício_411,4,2
Rui Pedro_dos Santos Patrício_411,5,0
Rui Pedro_dos Santos Patrício_411,6,3
Rui Pedro_dos Santos Patrício_411,7,9
Rui Pedro_dos Santos Patrício_411,8,6
Rui Pedro_dos Santos Patrício_411,9,3
Rui Pedro_dos Santos Patrício_411,10,2
Rui Pedro_dos Santos Patrício_411,11,3
Rui Pedro_dos Santos Patrício_411,12,3
Rui Pedro_dos Santos Patrício_411,13,2
Rui Pedro_dos Santos Patrício_411,14,3
Rui Pedro_dos Santos Patrício_411,15,7
Rui Pedro_dos Santos Patrício_411,16,1
Rui Pedro_dos Santos Patrício_411,17,2
Rui Pedro_dos Santos Patrício_411,18,4
Rui Pedro_dos Santos Patrício_411,19,6
Rui Pedro_dos Santos Patrício_411,20,2
Rui Pedro_dos Santos Patrício_411,21,1
Rui Pedro_dos Santos Patrício_411,22,2
Rui Pedro_dos Santos Patrício_411,23,2
Rui Pedro_dos Santos Patrício_411,24,2
Rui Pedro_dos Santos Patrício_411,25,8
Rui Pedro_dos Santos Patrício_411,26,10
Rui Pedro_dos Santos Patrício_411,27,7
Rui Pedro_dos Santos Patrício_411,28,2
Rui Pedro_dos Santos Patrício_411,29,6
Rui Pedro_dos Santos Patrício_411,30,6
Rui Pedro_dos Santos Patrício_411,31,6
Rui Pedro_dos Santos Patrício_411,32,6
Rui Pedro_dos Santos Patrício_411,33,1
Rui Pedro_dos Santos Patrício_411,34,2
Rui Pedro_dos Santos Patrício_411,35,6
Rui Pedro_dos Santos Patrício_411,36,2
Rui Pedro_dos Santos Patrício_411,37,7
Rui Pedro_dos Santos Patrício_411,38,1
Ryan_Bennett_404,1,6
Ryan_Bennett_404,2,1
Ryan_Bennett_404,3,2
Ryan_Bennett_404,4,0
Ryan_Bennett_404,8,6
Ryan_Bennett_404,9,1
Ryan_Bennett_404,12,1
Ryan_Bennett_404,15,1
Ryan_Bennett_404,19,1
Ryan_Bennett_404,20,2
Ryan_Bennett_404,21,0
Ryan_Bennett_404,33,1
Ryan_Bennett_404,34,2
Ryan_Bennett_404,35,0
Ryan_Bennett_404,36,8
Ryan_Bennett_404,37,0
Ryan_Bertrand_305,1,1
Ryan_Bertrand_305,2,1
Ryan_Bertrand_305,6,1
Ryan_Bertrand_305,7,1
Ryan_Bertrand_305,8,0
Ryan_Bertrand_305,9,1
Ryan_Bertrand_305,10,-6
Ryan_Bertrand_305,13,3
Ryan_Bertrand_305,14,2
Ryan_Bertrand_305,15,8
Ryan_Bertrand_305,16,1
Ryan_Bertrand_305,17,2
Ryan_Bertrand_305,18,2
Ryan_Bertrand_305,19,5
Ryan_Bertrand_305,20,2
Ryan_Bertrand_305,21,6
Ryan_Bertrand_305,22,2
Ryan_Bertrand_305,23,1
Ryan_Bertrand_305,24,6
Ryan_Bertrand_305,25,0
Ryan_Bertrand_305,26,1
Ryan_Bertrand_305,27,6
Ryan_Bertrand_305,28,1
Ryan_Bertrand_305,29,2
Ryan_Bertrand_305,30,6
Ryan_Bertrand_305,31,1
Ryan_Bertrand_305,32,2
Ryan_Bertrand_305,33,6
Ryan_Bertrand_305,34,2
Ryan_Bertrand_305,35,1
Ryan_Bertrand_305,37,6
Ryan_Bertrand_305,38,2
Ryan_Fraser_75,1,1
Ryan_Fraser_75,2,2
Ryan_Fraser_75,3,2
Ryan_Fraser_75,4,6
Ryan_Fraser_75,5,7
Ryan_Fraser_75,6,1
Ryan_Fraser_75,8,1
Ryan_Fraser_75,9,3
Ryan_Fraser_75,10,3
Ryan_Fraser_75,11,2
Ryan_Fraser_75,12,5
Ryan_Fraser_75,13,5
Ryan_Fraser_75,14,2
Ryan_Fraser_75,15,1
Ryan_Fraser_75,16,2
Ryan_Fraser_75,17,3
Ryan_Fraser_75,18,2
Ryan_Fraser_75,19,2
Ryan_Fraser_75,20,1
Ryan_Fraser_75,21,1
Ryan_Fraser_75,22,2
Ryan_Fraser_75,23,2
Ryan_Fraser_75,24,2
Ryan_Fraser_75,25,5
Ryan_Fraser_75,26,2
Ryan_Fraser_75,27,1
Ryan_Fraser_75,28,5
Ryan_Fraser_75,29,2
Ryan_Fredericks_380,1,0
Ryan_Fredericks_380,2,2
Ryan_Fredericks_380,3,2
Ryan_Fredericks_380,4,5
Ryan_Fredericks_380,5,8
Ryan_Fredericks_380,6,6
Ryan_Fredericks_380,7,1
Ryan_Fredericks_380,8,3
Ryan_Fredericks_380,9,1
Ryan_Fredericks_380,11,1
Ryan_Fredericks_380,12,0
Ryan_Fredericks_380,13,0
Ryan_Fredericks_380,14,6
Ryan_Fredericks_380,15,1
Ryan_Fredericks_380,16,1
Ryan_Fredericks_380,17,6
Ryan_Fredericks_380,20,1
Ryan_Fredericks_380,21,11
Ryan_Fredericks_380,25,1
Ryan_Fredericks_380,26,1
Ryan_Fredericks_380,30,1
Ryan_Fredericks_380,31,1
Ryan_Fredericks_380,32,1
Ryan_Fredericks_380,33,1
Ryan_Fredericks_380,34,1
Ryan_Fredericks_380,35,11
Ryan_Fredericks_380,38,1
Ryan_Sessegnon_524,11,1
Ryan_Sessegnon_524,16,1
Ryan_Sessegnon_524,19,1
Ryan_Sessegnon_524,20,2
Ryan_Sessegnon_524,21,2
Ryan_Sessegnon_524,24,2
Rúben Diogo_da Silva Neves_414,1,2
Rúben Diogo_da Silva Neves_414,2,7
Rúben Diogo_da Silva Neves_414,3,2
Rúben Diogo_da Silva Neves_414,4,2
Rúben Diogo_da Silva Neves_414,5,2
Rúben Diogo_da Silva Neves_414,6,1
Rúben Diogo_da Silva Neves_414,7,1
Rúben Diogo_da Silva Neves_414,8,2
Rúben Diogo_da Silva Neves_414,9,1
