name,GW,fixture,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Steve_Cook_58,2,12,0,0,11,0,0.1,58,1,0,2.9,28.8,90,2,0,0,0,0,2,0,14443,2.0,1.0,0,2,-495,865,1360,50,0,0
Steve_Cook_58,3,22,0,0,13,0,10.7,58,3,0,3.4,23.6,90,11,0,0,0,0,3,0,14425,3.0,1.0,0,1,-830,787,1617,50,1,0
Steve_Cook_58,4,36,0,0,17,0,0.2,58,3,0,2.6,25.4,90,9,0,0,0,0,4,0,14760,1.0,3.0,0,1,-350,1006,1356,50,0,0
Steve_Cook_58,5,42,0,0,14,0,10.3,58,1,0,4.1,26.6,90,8,0,0,0,0,5,0,15435,1.0,3.0,4,2,-11,1421,1432,50,1,0
Steve_Cook_58,6,59,0,0,14,0,0.0,58,1,0,3.1,30.6,90,16,0,0,0,0,6,0,16108,3.0,1.0,0,2,194,1137,943,50,0,0
Steve_Cook_58,7,62,0,0,12,0,0.0,58,2,0,2.0,20.0,90,19,0,0,0,0,7,0,16621,2.0,2.0,0,0,85,1274,1189,50,1,1
Steve_Cook_58,8,71,0,0,15,0,0.3,58,1,0,2.6,21.2,90,1,0,0,0,0,8,0,15929,0.0,1.0,4,2,-866,495,1361,50,0,0
Steve_Cook_58,9,82,0,3,28,1,0.7,58,0,0,2.4,19.6,90,14,0,0,0,0,9,0,16575,0.0,0.0,4,9,223,967,744,50,1,0
Steve_Cook_58,10,99,0,0,24,1,0.3,58,0,0,4.3,20.4,90,18,0,0,0,0,10,0,22050,0.0,0.0,22,6,4750,5524,774,50,0,0
Steve_Cook_58,11,103,0,0,22,1,0.1,58,0,0,2.3,23.0,90,12,0,0,0,0,11,0,23196,0.0,1.0,0,5,989,2744,1755,50,1,1
Steve_Cook_58,12,116,0,0,15,0,1.1,58,2,0,3.8,26.6,90,13,0,0,0,0,12,0,27722,1.0,2.0,10,1,3242,4458,1216,50,0,0
Steve_Cook_58,13,123,0,2,31,0,11.0,58,2,1,11.5,64.6,90,20,0,0,0,0,13,0,29302,2.0,1.0,39,9,1424,4783,3359,50,1,0
Steve_Cook_58,14,139,0,0,14,0,0.2,58,3,0,2.9,10.6,90,17,0,0,0,0,14,0,35309,2.0,3.0,18,1,4787,7305,2518,50,0,0
Steve_Cook_58,19,182,0,0,12,0,0.8,58,1,0,2.6,23.2,90,1,0,0,0,0,19,0,17043,1.0,1.0,2,2,-1317,16,1333,50,1,0
Steve_Cook_58,20,192,0,0,5,0,0.5,58,2,0,1.6,14.4,90,4,0,0,0,0,20,0,18446,0.0,2.0,1,0,1130,1480,350,50,0,1
Steve_Cook_58,21,210,0,0,15,0,0.8,58,4,0,1.8,17.6,90,19,0,0,0,0,21,0,18988,0.0,4.0,0,0,433,1552,1119,50,0,0
Steve_Cook_58,22,212,0,0,14,0,0.7,58,3,0,2.5,22.0,90,18,0,0,0,0,22,0,19217,3.0,0.0,2,1,21,1293,1272,50,1,0
Steve_Cook_58,23,227,0,0,-8,0,0.0,58,1,0,0.0,0.0,30,14,0,0,0,1,23,0,19037,0.0,1.0,0,-2,-309,796,1105,50,0,0
Steve_Cook_58,27,262,0,0,13,0,0.3,58,3,0,2.0,19.6,90,5,0,0,0,0,27,0,16774,0.0,3.0,0,0,-276,169,445,50,0,1
Steve_Cook_58,28,272,0,0,14,0,0.2,58,2,0,2.2,21.4,90,6,0,0,0,0,28,0,16733,2.0,2.0,0,1,-131,205,336,50,1,0
Steve_Cook_58,29,286,0,0,4,0,0.0,58,0,0,0.6,4.2,18,10,0,0,0,0,29,0,16689,1.0,2.0,2,1,-98,186,284,50,0,0
Steve_Cook_58,30,292,0,0,8,0,10.7,58,2,0,4.3,12.0,90,7,0,0,0,0,39,0,16910,2.0,0.0,20,0,366,1160,794,50,1,1
Steve_Cook_58,31,310,0,0,6,0,0.7,58,1,0,0.9,7.8,90,20,0,0,0,0,40,0,16924,0.0,1.0,0,1,-116,193,309,50,0,1
Steve_Cook_58,32,313,0,0,11,0,0.3,58,4,0,1.2,11.4,79,13,0,0,0,0,41,0,17022,4.0,1.0,0,0,-12,211,223,50,1,0
Steve_Cook_58,35,342,0,0,2,0,0.7,58,0,0,1.1,3.8,50,9,0,0,0,0,44,0,16357,1.0,4.0,6,1,-180,62,242,50,1,0
Steve_Cook_58,36,357,0,0,9,0,0.3,58,2,0,1.4,11.4,90,11,0,0,0,0,45,0,16588,1.0,2.0,2,1,155,275,120,50,0,0
Steve_Cook_58,37,362,0,0,6,0,0.3,58,2,0,3.3,14.0,90,16,0,0,0,0,46,0,17201,2.0,0.0,19,1,452,625,173,50,1,0
Steve_Cook_58,38,375,0,0,9,0,0.2,58,1,0,1.8,17.6,90,8,0,0,0,0,47,0,17336,3.0,1.0,0,2,118,499,381,50,0,0
Steven_Alzate_537,6,58,0,0,10,1,24.4,537,0,0,4.1,10.4,90,13,0,0,0,0,6,0,282,0.0,0.0,6,3,156,184,28,45,0,0
Steven_Alzate_537,7,63,0,0,11,0,6.5,537,2,0,3.7,8.4,90,6,0,0,0,0,7,0,1434,0.0,2.0,22,1,953,1172,219,45,0,1
Steven_Alzate_537,8,72,0,0,14,1,3.8,537,0,0,1.8,11.8,87,17,0,0,0,0,8,0,2069,0.0,3.0,2,3,547,801,254,45,1,0
Steven_Alzate_537,9,81,0,0,3,0,0.1,537,1,0,1.0,1.4,9,2,0,0,0,0,9,0,2452,1.0,2.0,8,1,379,825,446,45,0,0
Steven_Alzate_537,10,92,0,0,8,0,3.8,537,2,0,4.6,7.6,90,8,0,0,0,0,10,0,2524,2.0,3.0,35,2,23,265,242,45,1,0
Steven_Alzate_537,11,104,0,0,11,1,26.0,537,0,0,7.2,12.2,90,14,0,0,0,0,11,0,3319,0.0,2.0,34,3,656,1040,384,45,1,0
Steven_Alzate_537,12,115,0,0,21,0,23.6,537,3,0,4.6,20.8,90,12,0,0,0,0,12,0,4252,1.0,3.0,2,2,808,1147,339,45,0,0
Steven_Alzate_537,14,134,0,0,6,0,19.6,537,0,0,2.8,8.6,21,10,0,0,0,0,14,0,5383,1.0,2.0,0,1,-174,480,654,45,0,0
Steven_Alzate_537,15,141,0,0,13,0,18.4,537,1,0,3.4,13.4,87,1,0,0,0,0,15,0,5208,2.0,1.0,2,2,-195,216,411,45,0,0
Steven_Alzate_537,16,153,0,0,15,0,24.4,537,2,0,5.8,15.8,90,20,0,0,0,0,16,0,5327,2.0,2.0,18,2,53,448,395,45,1,0
Steven_Alzate_537,17,164,0,0,3,0,0.3,537,0,0,0.3,0.2,6,7,0,0,0,0,17,0,6140,1.0,1.0,2,1,649,1173,524,45,0,0
Steven_Alzate_537,19,189,0,0,14,0,2.8,537,2,0,3.1,20.0,90,17,0,0,0,0,19,0,5993,1.0,2.0,8,2,-124,384,508,45,0,0
Steven_Alzate_537,20,192,0,0,5,0,23.5,537,0,0,3.4,6.4,6,3,0,0,0,0,20,0,6898,0.0,2.0,4,1,770,1119,349,45,1,0
Steven_Alzate_537,21,202,0,0,13,0,3.1,537,1,0,6.7,18.2,90,6,0,0,0,0,21,0,7327,1.0,1.0,46,2,408,1319,911,45,1,0
Steven_Alzate_537,22,215,0,0,5,0,2.6,537,0,0,1.1,8.6,28,8,0,0,0,0,22,0,8057,0.0,1.0,0,1,615,1667,1052,45,0,0
Steven_Alzate_537,23,222,0,0,7,0,4.1,537,1,0,1.4,9.4,90,2,0,0,0,0,23,0,8431,1.0,1.0,0,2,290,1148,858,45,1,0
Steven_Alzate_537,24,232,0,0,14,0,24.3,537,3,0,4.5,14.4,90,3,0,0,0,0,24,0,8736,1.0,3.0,6,2,198,877,679,45,0,0
Steven_Alzate_537,26,253,0,0,2,0,1.4,537,0,0,1.4,6.2,29,18,0,0,0,0,26,0,8071,1.0,1.0,6,1,-649,226,875,45,1,0
Steven_Alzate_537,28,273,0,0,8,0,1.4,537,0,0,1.4,8.2,8,7,0,0,0,0,28,0,7962,1.0,0.0,4,1,-214,297,511,45,1,0
Steven_Bergwijn_615,25,248,0,2,29,1,1.7,615,0,1,6.2,37.6,69,11,0,0,0,0,25,0,4461,0.0,2.0,23,10,4262,4730,468,75,1,0
Steven_Bergwijn_615,26,252,0,0,12,0,42.3,615,2,0,12.5,17.4,90,2,0,0,0,0,26,0,125326,3.0,2.0,65,2,117021,122401,5380,75,0,0
Steven_Bergwijn_615,27,263,0,0,5,0,24.8,615,2,0,2.8,3.4,77,6,0,0,0,0,27,0,145689,1.0,2.0,0,2,20650,43970,23320,75,0,0
Steven_Bergwijn_615,28,278,0,0,22,0,13.4,615,3,1,7.4,35.6,90,20,0,0,0,0,28,0,148262,3.0,2.0,25,7,-3380,22987,26367,75,1,0
Steven_Bergwijn_615,29,282,0,0,6,0,14.7,615,1,0,1.9,1.6,90,5,0,0,0,0,29,0,165476,1.0,1.0,3,1,21664,42717,21053,75,0,1
Steven_Bergwijn_615,30,298,0,3,32,1,29.5,615,0,1,8.9,42.6,69,12,0,0,0,0,39,0,74687,1.0,1.0,17,11,-27354,13638,40992,74,1,0
Steven_Bergwijn_615,31,309,0,0,1,0,1.8,615,0,0,1.0,0.0,18,19,0,0,0,0,40,0,151574,0.0,2.0,8,1,67457,80141,12684,74,1,0
Steven_Bergwijn_615,32,318,0,0,6,0,16.6,615,1,0,2.4,5.8,55,15,0,0,0,0,41,0,138531,1.0,3.0,2,1,-8050,14431,22481,75,0,0
Steven_Bergwijn_615,33,329,0,0,3,0,1.3,615,0,0,0.2,0.4,12,8,0,0,0,0,42,0,110326,0.0,1.0,0,1,-27643,8197,35840,74,1,0
Steven_Bergwijn_615,34,333,0,0,1,0,1.2,615,0,0,0.9,5.8,45,3,0,0,0,0,43,0,96161,0.0,0.0,2,1,-15588,3565,19153,73,0,0
Steven_Bergwijn_615,35,348,0,0,0,0,20.5,615,0,0,2.5,2.2,8,1,0,0,0,0,44,0,77959,1.0,2.0,2,0,-18333,1397,19730,71,1,1
Steven_Bergwijn_615,36,358,1,0,16,0,17.3,615,0,0,3.6,18.8,33,13,0,0,0,0,45,0,69543,3.0,1.0,0,4,-8923,1021,9944,70,0,0
Steven_Bergwijn_615,37,368,0,0,5,0,0.6,615,0,0,0.3,2.2,13,9,0,0,0,0,46,0,69062,0.0,3.0,0,1,-1367,2462,3829,70,1,0
Steven_Bergwijn_615,38,374,0,0,3,0,1.6,615,0,0,0.2,0.8,30,7,0,0,0,0,47,0,63023,1.0,1.0,0,1,-5222,1075,6297,69,0,0
Stuart_Armstrong_323,2,19,0,0,4,0,0.7,323,1,0,0.1,0.4,22,10,0,0,0,0,2,0,9548,2.0,1.0,0,1,-1423,256,1679,55,1,0
Stuart_Armstrong_323,3,23,0,0,0,0,0.0,323,0,0,2.0,3.0,6,4,0,0,0,0,3,0,8879,2.0,0.0,17,1,-1066,213,1279,54,0,0
Stuart_Armstrong_323,4,39,0,0,-3,0,0.3,323,0,0,0.3,0.2,19,12,0,0,0,0,4,0,8158,1.0,1.0,2,0,-917,144,1061,54,1,1
Stuart_Armstrong_323,5,47,0,0,2,0,0.3,323,0,0,0.0,0.0,5,15,0,0,0,0,5,0,7736,1.0,0.0,0,1,-631,223,854,54,0,0
Stuart_Armstrong_323,6,59,0,0,2,0,0.4,323,1,0,0.1,0.2,2,3,0,0,0,0,6,0,7558,3.0,1.0,0,1,-325,144,469,53,1,0
Stuart_Armstrong_323,7,69,0,0,3,0,0.6,323,0,0,1.1,3.2,11,17,0,0,0,0,7,0,7205,1.0,2.0,7,1,-433,110,543,53,0,0
Stuart_Armstrong_323,10,98,0,0,3,0,0.7,323,2,0,0.4,1.4,20,9,0,0,0,0,10,0,6656,9.0,0.0,2,1,-152,46,198,52,1,0
Stuart_Armstrong_323,11,107,1,0,18,0,5.3,323,2,0,2.8,15.8,90,11,0,0,0,0,11,0,6442,1.0,2.0,7,5,-249,37,286,52,0,0
Stuart_Armstrong_323,12,118,0,0,5,0,1.8,323,2,0,0.6,4.2,90,8,0,0,0,0,12,0,6630,2.0,1.0,0,2,100,259,159,52,1,0
Stuart_Armstrong_323,13,121,0,0,-1,0,2.8,323,1,0,0.6,1.4,85,1,0,0,0,0,13,0,6646,2.0,2.0,2,2,-47,183,230,52,0,0
Stuart_Armstrong_323,17,169,0,0,3,0,1.3,323,0,0,0.8,0.8,6,19,0,0,0,0,17,0,5732,1.0,0.0,6,1,-166,57,223,52,1,0
Stuart_Armstrong_323,18,171,0,0,6,0,2.1,323,1,0,1.1,3.2,75,2,0,0,0,0,18,0,5776,3.0,1.0,6,2,-13,82,95,52,0,0
Stuart_Armstrong_323,19,183,0,0,12,1,16.7,323,0,0,3.9,14.0,85,6,0,0,0,0,19,0,5867,2.0,0.0,8,3,66,133,67,52,0,0
Stuart_Armstrong_323,20,198,0,0,2,0,1.1,323,0,0,0.3,0.2,22,7,0,0,0,0,20,0,6223,1.0,1.0,2,1,300,385,85,52,1,0
Stuart_Armstrong_323,21,208,0,0,6,1,29.8,323,0,0,6.6,10.0,89,17,0,0,0,0,21,0,6145,0.0,1.0,26,3,-95,134,229,52,1,0
Stuart_Armstrong_323,22,216,0,3,26,0,30.2,323,1,1,10.6,50.8,77,9,0,0,0,0,22,0,6245,2.0,1.0,25,9,13,184,171,52,0,1
Stuart_Armstrong_323,23,228,0,0,5,0,1.4,323,2,0,1.4,4.0,70,20,0,0,0,0,23,0,9081,3.0,2.0,9,2,2619,3065,446,52,1,0
Stuart_Armstrong_323,24,239,0,1,24,1,14.8,323,0,1,11.0,45.2,90,7,0,0,0,0,24,0,9152,2.0,0.0,50,9,104,816,712,52,0,0
Stuart_Armstrong_323,26,259,0,0,9,0,4.3,323,2,0,3.8,3.0,90,5,0,0,0,0,26,0,11391,2.0,1.0,31,2,1483,2829,1346,52,1,0
Stuart_Armstrong_323,27,269,0,2,31,1,53.7,323,0,1,14.5,46.0,90,2,0,0,0,0,27,0,16047,0.0,2.0,45,9,4476,5427,951,52,1,1
Stuart_Armstrong_323,28,280,0,0,12,0,3.0,323,3,0,2.9,7.2,90,19,0,0,0,0,28,0,34250,1.0,3.0,19,2,15534,17212,1678,52,0,0
Stuart_Armstrong_323,30,297,1,2,34,1,12.7,323,0,1,12.1,65.6,81,14,0,0,0,0,39,0,15188,3.0,0.0,43,13,-5265,1969,7234,52,0,0
Stuart_Armstrong_323,31,308,0,0,11,0,14.6,323,2,0,5.9,7.4,90,1,0,0,0,0,40,0,35364,2.0,0.0,37,2,17419,21258,3839,52,1,0
Stuart_Armstrong_323,32,319,0,0,2,0,2.1,323,1,0,1.6,9.4,25,18,0,0,0,0,41,0,40325,3.0,1.0,4,1,4970,8261,3291,52,0,0
Stuart_Armstrong_323,33,328,1,0,23,1,11.9,323,0,0,6.2,33.8,90,11,0,0,0,0,42,0,33472,0.0,1.0,16,6,-6135,2646,8781,52,1,0
Stuart_Armstrong_323,34,336,1,1,23,0,22.7,323,1,0,6.0,28.6,87,8,0,0,0,0,43,0,34338,1.0,1.0,9,5,244,3339,3095,52,0,1
Stuart_Armstrong_323,35,345,0,1,28,0,23.7,323,2,1,10.9,43.4,68,12,0,0,0,0,44,0,40037,2.0,2.0,42,8,5145,7997,2852,52,0,0
Stuart_Armstrong_323,36,359,0,0,3,0,0.8,323,0,0,0.3,0.4,12,4,0,0,0,0,45,0,68011,1.0,1.0,2,1,24700,27020,2320,52,1,0
Stuart_Armstrong_323,37,362,0,0,5,1,13.6,323,0,0,4.2,14.4,90,3,0,0,0,0,46,0,89468,2.0,0.0,14,3,20272,24803,4531,52,0,0
Stuart_Armstrong_323,38,379,0,0,3,0,1.5,323,1,0,0.3,1.0,29,15,0,0,0,0,47,0,73176,1.0,3.0,0,1,-6352,4911,11263,52,1,0
Sung-yueng_Ki_268,2,17,0,0,8,0,16.1,268,2,0,2.5,8.4,73,14,0,0,0,0,2,0,5146,1.0,3.0,0,2,-649,228,877,50,0,0
Sung-yueng_Ki_268,6,58,0,0,4,0,22.9,268,0,0,2.5,2.2,17,4,0,0,0,0,6,0,4390,0.0,0.0,0,1,-226,58,284,49,1,0
Sung-yueng_Ki_268,7,66,0,0,6,0,0.8,268,4,0,0.8,7.2,45,9,0,0,0,0,7,0,4277,0.0,5.0,0,1,-202,71,273,48,0,0
Sébastien_Haller_457,1,8,0,0,15,0,0.0,457,5,0,0.0,0.0,90,11,0,0,0,0,1,0,244666,5.0,0.0,0,2,0,0,0,75,1,0
Sébastien_Haller_457,3,29,0,3,54,0,2.3,457,1,2,18.0,68.0,90,18,0,0,0,0,3,0,166459,3.0,1.0,110,13,-62931,5572,68503,74,0,0
Sébastien_Haller_457,4,40,0,2,27,1,6.6,457,0,1,13.8,41.8,90,14,0,0,0,0,4,0,339233,0.0,2.0,90,8,152534,181986,29452,74,1,0
Sébastien_Haller_457,5,41,0,0,8,1,37.4,457,0,0,7.8,10.6,90,2,0,0,0,0,5,0,484438,0.0,0.0,30,2,136451,177995,41544,75,0,0
Sébastien_Haller_457,6,60,0,0,6,1,4.7,457,0,0,2.1,8.4,90,12,0,0,0,0,6,0,404094,0.0,2.0,8,2,-72784,19365,92149,75,1,0
Sébastien_Haller_457,7,62,1,0,15,0,44.1,457,2,0,14.9,26.8,90,3,0,0,0,0,7,0,344443,2.0,2.0,78,5,-63545,17352,80897,74,0,0
Sébastien_Haller_457,8,80,0,0,21,0,3.9,457,2,1,9.2,33.8,90,7,0,0,0,0,8,0,351938,2.0,1.0,54,5,3306,29254,25948,74,1,1
Sébastien_Haller_457,9,85,0,0,3,0,14.6,457,2,0,5.6,4.8,90,8,0,0,0,0,9,0,346369,0.0,2.0,37,2,-6075,28235,34310,74,0,0
Sébastien_Haller_457,10,100,0,0,4,0,27.8,457,1,0,4.5,9.4,90,15,0,0,0,0,10,0,350719,1.0,1.0,8,2,2660,26970,24310,74,1,0
Sébastien_Haller_457,11,110,1,0,21,0,16.7,457,3,0,9.8,12.4,90,13,0,0,0,0,11,0,328818,3.0,2.0,69,5,-22642,21421,44063,74,1,0
Sébastien_Haller_457,12,111,0,0,2,0,3.7,457,3,0,1.8,5.0,90,5,0,0,0,0,12,0,282523,0.0,3.0,9,2,-44799,3968,48767,73,0,0
Sébastien_Haller_457,13,130,0,0,-2,0,3.3,457,3,0,5.5,0.0,90,17,0,0,0,0,13,0,233091,3.0,2.0,55,2,-50637,3608,54245,72,1,0
Sébastien_Haller_457,14,132,0,0,3,0,0.6,457,0,0,0.2,1.2,14,6,0,0,0,0,14,0,205925,1.0,0.0,0,1,-28663,2952,31615,71,0,0
Sébastien_Haller_457,15,146,0,0,10,0,1.5,457,1,0,0.6,2.6,79,20,0,0,0,0,15,0,194911,0.0,2.0,2,2,-11837,2619,14456,71,0,0
Sébastien_Haller_457,16,160,0,0,2,0,0.3,457,0,0,0.0,0.0,20,1,0,0,0,0,16,0,183224,3.0,1.0,0,1,-12078,2277,14355,70,1,0
Sébastien_Haller_457,17,169,0,3,37,1,11.8,457,0,1,12.0,44.8,78,16,0,0,0,0,17,0,171573,1.0,0.0,63,9,-11988,1939,13927,70,0,0
Sébastien_Haller_457,19,184,0,0,1,0,3.0,457,1,0,0.8,0.0,74,7,0,0,0,0,19,0,168628,1.0,2.0,8,2,-974,2620,3594,70,0,0
Sébastien_Haller_457,20,200,0,0,2,0,12.7,457,1,0,6.7,0.0,54,9,0,0,0,0,20,0,165948,2.0,1.0,55,1,-2816,1166,3982,70,1,0
Sébastien_Haller_457,21,210,0,0,24,1,4.3,457,0,1,6.5,32.0,90,3,0,0,0,0,21,0,165117,0.0,4.0,29,6,-1301,4278,5579,70,1,0
Sébastien_Haller_457,22,218,0,0,-2,0,6.3,457,1,0,2.2,2.0,90,15,0,0,0,0,22,0,177502,0.0,1.0,14,2,11341,17883,6542,70,0,0
Sébastien_Haller_457,23,230,0,0,-10,0,14.3,457,1,0,8.7,8.6,90,8,0,0,0,0,23,0,183841,1.0,1.0,64,2,5972,15948,9976,70,1,0
Sébastien_Haller_457,24,180,0,0,8,0,13.9,457,2,0,3.1,14.6,90,10,0,0,0,0,24,0,265068,2.0,0.0,2,2,53847,61865,8018,70,1,0
Sébastien_Haller_457,24,234,1,0,11,0,22.3,457,4,0,4.3,8.6,90,9,0,0,0,0,24,0,265068,1.0,4.0,12,5,53847,61865,8018,70,0,0
Sébastien_Haller_457,25,250,0,0,10,0,22.3,457,3,0,4.2,11.8,90,4,0,0,0,0,25,0,227156,3.0,3.0,8,2,-11499,12769,24268,70,1,0
Sébastien_Haller_457,27,266,0,0,3,0,2.8,457,2,0,3.4,7.8,25,10,0,0,0,0,27,0,172799,2.0,3.0,23,1,-15945,917,16862,69,0,0
Sébastien_Haller_457,28,280,0,3,38,0,24.8,457,1,1,14.4,53.4,90,16,0,0,0,0,28,0,172743,1.0,3.0,66,9,-1482,4152,5634,68,1,0
Sébastien_Haller_457,29,281,0,0,7,0,21.7,457,1,0,7.9,10.0,90,1,0,0,0,0,29,0,171745,0.0,1.0,47,2,103,5906,5803,68,0,0
Sébastien_Haller_457,34,340,0,0,0,0,11.8,457,0,0,4.0,5.6,28,5,0,0,0,0,43,0,156046,1.0,0.0,23,1,-1252,175,1427,68,1,0
Sébastien_Haller_457,35,346,0,0,4,0,1.9,457,0,0,0.3,1.0,12,14,0,0,0,0,44,0,159128,4.0,0.0,0,1,2486,3756,1270,68,0,0
Sébastien_Haller_457,36,360,0,0,0,0,1.1,457,0,0,1.1,3.2,18,18,0,0,0,0,45,0,157266,1.0,3.0,7,1,-1502,1013,2515,68,1,0
Sébastien_Haller_457,37,365,0,0,1,0,0.3,457,0,0,0.8,6.0,12,12,0,0,0,0,46,0,156021,1.0,1.0,2,1,-1269,406,1675,68,0,0
Sébastien_Haller_457,38,380,0,0,4,0,3.9,457,1,0,2.7,1.2,45,2,0,0,0,0,47,0,156604,1.0,1.0,22,1,221,1663,1442,68,1,0
Tahith_Chong_249,5,45,0,0,3,0,0.4,249,0,0,0.2,1.4,20,9,0,0,0,0,5,0,40597,0.0,1.0,0,1,4117,10476,6359,44,1,0
Tahith_Chong_249,8,76,0,0,1,0,0.1,249,0,0,0.0,0.0,4,13,0,0,0,0,8,0,46602,0.0,1.0,0,1,-2721,1185,3906,44,0,0
Tahith_Chong_249,27,267,0,0,2,0,0.6,249,0,0,0.5,0.0,10,18,0,0,0,0,27,0,46713,0.0,3.0,6,1,-972,353,1325,43,1,0
Takumi_Minamino_590,24,237,0,0,5,0,7.3,590,1,0,2.0,4.6,57,20,0,0,0,0,24,0,6773,2.0,1.0,8,1,-808,1850,2658,65,0,0
Takumi_Minamino_590,25,245,0,0,-3,0,0.0,590,0,0,0.1,0.0,9,16,0,0,0,0,25,0,7957,0.0,4.0,4,1,845,3615,2770,65,1,0
Takumi_Minamino_590,28,279,0,0,4,0,1.4,590,0,0,0.3,1.4,11,18,0,0,0,0,28,0,3915,0.0,3.0,0,1,-632,116,748,62,0,0
Takumi_Minamino_590,30,294,0,0,-3,0,1.8,590,0,0,2.5,0.4,45,8,0,0,0,0,39,0,4339,0.0,0.0,23,1,503,1472,969,60,0,0
Takumi_Minamino_590,31,304,0,0,5,0,2.5,590,0,0,1.1,2.2,16,7,0,0,0,0,40,0,4489,0.0,4.0,6,1,42,436,394,60,1,0
Takumi_Minamino_590,32,317,0,0,2,0,0.1,590,0,0,0.0,0.0,5,11,0,0,0,0,41,0,4588,0.0,4.0,0,1,33,436,403,60,0,0
Takumi_Minamino_590,34,334,0,0,2,0,0.3,590,0,0,0.2,0.0,3,4,0,0,0,0,43,0,4573,3.0,1.0,2,1,-360,144,504,60,0,0
Takumi_Minamino_590,36,351,0,0,-1,0,2.5,590,0,0,2.6,0.0,29,1,0,0,0,0,45,0,4055,1.0,2.0,26,1,-250,47,297,59,0,0
Takumi_Minamino_590,37,364,0,0,3,0,0.0,590,0,0,0.0,0.2,3,6,0,0,0,0,46,0,4067,3.0,5.0,0,1,-57,103,160,58,1,0
Takumi_Minamino_590,38,378,0,0,6,0,14.0,590,1,0,3.9,8.6,63,13,0,0,0,0,47,0,4906,3.0,1.0,16,2,413,627,214,58,0,0
Tammy_Abraham_460,1,9,0,0,1,0,0.8,460,2,0,2.4,0.0,65,12,0,0,0,0,1,0,115213,0.0,4.0,24,1,0,0,0,70,0,1
Tammy_Abraham_460,2,14,0,0,2,0,11.6,460,1,0,1.5,0.0,29,9,0,0,0,0,2,0,152777,1.0,1.0,5,1,11156,38435,27279,70,1,0
Tammy_Abraham_460,3,26,0,3,56,0,12.5,460,2,2,12.8,67.6,74,14,0,0,0,0,3,0,126585,3.0,2.0,48,13,-30725,16805,47530,70,0,0
Tammy_Abraham_460,4,33,0,3,53,0,46.8,460,1,2,18.5,77.0,83,15,0,0,0,0,4,0,555628,2.0,2.0,61,13,367662,412699,45037,71,1,0
Tammy_Abraham_460,5,50,0,3,68,0,1.9,460,1,3,15.5,95.8,76,20,1,0,0,0,5,0,1139221,5.0,2.0,57,14,539919,610091,70172,72,0,1
Tammy_Abraham_460,6,53,0,0,-5,0,0.8,460,2,0,2.7,1.4,76,10,0,0,0,0,6,0,1702311,2.0,1.0,25,2,548749,611854,63105,73,1,0
Tammy_Abraham_460,7,63,0,0,-2,1,28.3,460,0,0,11.9,13.2,83,4,0,0,0,0,7,0,2521808,0.0,2.0,77,2,767831,795586,27755,75,1,0
Tammy_Abraham_460,8,78,0,2,28,0,10.3,460,1,1,8.6,40.2,83,16,0,0,0,0,8,0,2673073,4.0,1.0,35,8,153693,223319,69626,76,0,0
Tammy_Abraham_460,9,83,0,0,0,1,2.6,460,0,0,7.3,7.2,90,13,0,0,0,0,9,0,3078088,0.0,1.0,63,2,363040,386263,23223,77,1,0
Tammy_Abraham_460,10,93,1,0,13,1,12.3,460,0,0,3.4,16.6,69,5,0,0,0,0,10,0,3155689,4.0,2.0,5,5,81291,129472,48181,78,0,0
Tammy_Abraham_460,11,109,1,3,37,0,13.2,460,1,1,14.2,52.6,87,18,0,0,0,0,11,0,3271285,2.0,1.0,76,12,94016,172916,78900,78,0,0
Tammy_Abraham_460,12,112,0,2,26,1,1.8,460,0,1,5.7,30.2,72,7,0,0,0,0,12,0,3474222,0.0,2.0,25,8,177236,196845,19609,79,1,0
Tammy_Abraham_460,13,127,0,0,6,0,22.7,460,2,0,4.9,5.0,72,11,0,0,0,0,13,0,3555229,1.0,2.0,21,2,80042,168197,88155,80,0,0
Tammy_Abraham_460,15,147,1,3,38,0,23.0,460,1,1,14.8,57.2,82,2,0,0,0,0,15,0,2184806,1.0,2.0,68,12,-475214,16988,492202,79,1,0
Tammy_Abraham_460,16,154,0,0,-3,0,4.4,460,3,0,4.0,1.8,90,8,0,0,0,0,16,0,2513362,1.0,3.0,34,2,304164,354425,50261,79,0,0
Tammy_Abraham_460,17,163,0,0,5,0,18.3,460,1,0,9.4,7.2,90,3,0,0,0,0,17,0,2716437,1.0,0.0,68,2,188686,263467,74781,80,1,0
Tammy_Abraham_460,18,178,0,0,0,1,2.2,460,0,0,3.5,0.0,79,17,0,0,0,0,18,0,2525376,2.0,0.0,34,2,-136931,46506,183437,79,0,0
Tammy_Abraham_460,19,183,0,0,1,0,2.7,460,2,0,2.5,8.4,90,16,0,0,0,0,19,0,2659242,2.0,0.0,14,2,63700,139387,75687,79,1,0
Tammy_Abraham_460,20,191,0,1,25,0,1.1,460,1,1,12.0,33.2,90,1,0,0,0,0,20,0,2402282,2.0,1.0,86,7,-247801,24215,272016,78,0,0
