name,GW,goals_scored,assists,bonus,clean_sheets,saves,yellow_cards,minutes,total_points
Bernard_Anício Caldeira Duarte_152,8,1,0,3,2,0,2,328,17
Bernard_Anício Caldeira Duarte_152,9,2,0,5,3,0,2,418,27
Bernard_Anício Caldeira Duarte_152,10,2,0,5,3,0,2,447,28
Bernard_Anício Caldeira Duarte_152,11,2,0,5,3,0,2,447,28
Bernard_Anício Caldeira Duarte_152,12,2,0,5,3,0,2,447,28
Bernard_Anício Caldeira Duarte_152,13,2,0,5,3,0,2,447,28
Bernard_Anício Caldeira Duarte_152,14,2,0,5,3,0,2,447,28
Bernard_Anício Caldeira Duarte_152,15,2,1,5,3,0,2,502,32
Bernard_Anício Caldeira Duarte_152,16,2,1,5,3,0,2,506,33
Bernard_Anício Caldeira Duarte_152,17,2,1,5,4,0,2,576,36
Bernard_Anício Caldeira Duarte_152,18,2,1,5,4,0,2,576,36
Bernard_Anício Caldeira Duarte_152,19,2,1,5,5,0,2,652,39
Bernard_Anício Caldeira Duarte_152,20,2,1,5,5,0,2,652,39
Bernard_Anício Caldeira Duarte_152,21,2,1,5,5,0,2,652,39
Bernard_Anício Caldeira Duarte_152,22,2,1,5,6,0,2,723,42
Bernard_Anício Caldeira Duarte_152,23,2,1,5,6,0,2,768,43
Bernard_Anício Caldeira Duarte_152,24,2,2,5,7,0,2,850,49
Bernard_Anício Caldeira Duarte_152,25,2,2,5,7,0,2,850,49
Bernard_Anício Caldeira Duarte_152,26,3,2,6,7,0,2,914,57
Bernard_Anício Caldeira Duarte_152,27,3,2,6,7,0,2,944,58
Bernard_Anício Caldeira Duarte_152,28,3,2,6,7,0,2,971,59
Bernard_Anício Caldeira Duarte_152,29,3,2,6,7,0,2,1016,60
Bernard_Anício Caldeira Duarte_152,39,3,2,6,7,0,2,1018,61
Bernard_Anício Caldeira Duarte_152,40,3,2,6,8,0,2,1104,64
Bernard_Anício Caldeira Duarte_152,41,3,2,6,8,0,2,1115,65
Bernard_Anício Caldeira Duarte_152,42,3,2,6,8,0,2,1138,66
Bernard_Anício Caldeira Duarte_152,43,3,2,6,8,0,2,1154,67
Bernard_Anício Caldeira Duarte_152,44,3,2,6,8,0,2,1188,68
Bernard_Anício Caldeira Duarte_152,45,3,2,6,9,0,2,1249,71
Bernard_Anício Caldeira Duarte_152,46,3,2,6,9,0,2,1249,71
Bernard_Anício Caldeira Duarte_152,47,3,2,6,9,0,2,1269,72
Bernard_Ashley-Seal_559,10,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,11,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,12,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,13,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,14,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,15,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,16,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,17,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,18,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,19,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,20,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,21,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,22,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,23,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,24,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,25,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,26,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,27,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,28,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,29,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,39,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,40,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,41,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,42,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,43,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,44,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,45,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,46,0,0,0,0,0,0,0,0
Bernard_Ashley-Seal_559,47,0,0,0,0,0,0,0,0
Bernardo Mota_Veiga de Carvalho e Silva_218,1,0,0,0,0,0,0,0,0
Bernardo Mota_Veiga de Carvalho e Silva_218,2,0,0,0,0,0,0,79,2
Bernardo Mota_Veiga de Carvalho e Silva_218,3,0,0,0,0,0,0,157,4
Bernardo Mota_Veiga de Carvalho e Silva_218,4,1,0,0,0,0,0,169,10
Bernardo Mota_Veiga de Carvalho e Silva_218,5,1,1,0,0,0,1,241,14
Bernardo Mota_Veiga de Carvalho e Silva_218,6,4,1,2,1,0,2,331,33
Bernardo Mota_Veiga de Carvalho e Silva_218,7,4,1,2,1,0,2,341,34
Bernardo Mota_Veiga de Carvalho e Silva_218,8,4,1,2,1,0,2,371,35
Bernardo Mota_Veiga de Carvalho e Silva_218,9,4,2,2,2,0,2,461,41
Bernardo Mota_Veiga de Carvalho e Silva_218,10,4,2,2,3,0,2,551,44
Bernardo Mota_Veiga de Carvalho e Silva_218,11,4,2,2,3,0,2,634,46
Bernardo Mota_Veiga de Carvalho e Silva_218,12,5,2,5,3,0,2,724,56
Bernardo Mota_Veiga de Carvalho e Silva_218,13,5,2,5,3,0,2,724,56
Bernardo Mota_Veiga de Carvalho e Silva_218,14,5,2,5,3,0,2,745,57
Bernardo Mota_Veiga de Carvalho e Silva_218,15,5,4,5,3,0,3,835,64
Bernardo Mota_Veiga de Carvalho e Silva_218,16,5,4,5,3,0,4,899,65
Bernardo Mota_Veiga de Carvalho e Silva_218,17,5,4,5,3,0,4,933,66
Bernardo Mota_Veiga de Carvalho e Silva_218,18,5,4,5,3,0,4,1023,68
Bernardo Mota_Veiga de Carvalho e Silva_218,19,5,4,5,3,0,4,1113,70
Bernardo Mota_Veiga de Carvalho e Silva_218,20,5,4,5,4,0,5,1174,72
Bernardo Mota_Veiga de Carvalho e Silva_218,21,5,4,5,4,0,5,1174,72
Bernardo Mota_Veiga de Carvalho e Silva_218,22,5,4,5,4,0,5,1174,72
Bernardo Mota_Veiga de Carvalho e Silva_218,23,5,4,5,4,0,5,1246,74
Bernardo Mota_Veiga de Carvalho e Silva_218,24,5,4,5,4,0,5,1247,75
Bernardo Mota_Veiga de Carvalho e Silva_218,25,5,4,5,4,0,5,1253,76
Bernardo Mota_Veiga de Carvalho e Silva_218,26,5,5,5,5,0,5,1343,82
Bernardo Mota_Veiga de Carvalho e Silva_218,27,5,5,5,6,0,5,1433,85
Bernardo Mota_Veiga de Carvalho e Silva_218,29,5,5,5,6,0,5,1492,86
Bernardo Mota_Veiga de Carvalho e Silva_218,39,5,7,6,7,0,5,1607,97
Bernardo Mota_Veiga de Carvalho e Silva_218,40,5,7,6,7,0,5,1661,98
Bernardo Mota_Veiga de Carvalho e Silva_218,41,5,7,6,7,0,5,1672,99
Bernardo Mota_Veiga de Carvalho e Silva_218,42,5,7,6,7,0,5,1762,101
Bernardo Mota_Veiga de Carvalho e Silva_218,43,5,7,6,7,0,5,1791,102
Bernardo Mota_Veiga de Carvalho e Silva_218,44,6,7,7,8,0,5,1881,111
Bernardo Mota_Veiga de Carvalho e Silva_218,45,6,7,7,8,0,5,1926,112
Bernardo Mota_Veiga de Carvalho e Silva_218,46,6,7,7,9,0,5,2016,115
Bernardo Mota_Veiga de Carvalho e Silva_218,47,6,7,7,9,0,5,2021,116
Bernardo_Costa Da Rosa_595,22,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,23,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,24,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,25,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,26,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,27,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,28,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,29,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,39,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,40,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,41,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,42,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,43,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,44,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,45,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,46,0,0,0,0,0,0,0,0
Bernardo_Costa Da Rosa_595,47,0,0,0,0,0,0,0,0
Bernardo_Fernandes da Silva Junior_39,1,0,0,0,0,0,0,1,1
Bernardo_Fernandes da Silva Junior_39,2,0,0,0,0,0,0,1,1
Bernardo_Fernandes da Silva Junior_39,3,0,0,0,0,0,0,1,1
Bernardo_Fernandes da Silva Junior_39,4,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,5,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,6,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,7,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,8,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,9,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,10,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,11,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,12,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,13,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,14,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,15,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,16,0,0,0,0,0,0,67,2
Bernardo_Fernandes da Silva Junior_39,17,0,0,0,0,0,0,68,3
Bernardo_Fernandes da Silva Junior_39,18,0,0,0,0,0,0,68,3
Bernardo_Fernandes da Silva Junior_39,19,0,0,0,0,0,0,143,4
Bernardo_Fernandes da Silva Junior_39,20,0,0,0,0,0,0,143,4
Bernardo_Fernandes da Silva Junior_39,21,0,0,2,1,0,0,211,12
Bernardo_Fernandes da Silva Junior_39,22,0,0,2,1,0,0,301,14
Bernardo_Fernandes da Silva Junior_39,23,0,0,3,1,0,0,391,17
Bernardo_Fernandes da Silva Junior_39,24,0,0,3,1,0,1,450,16
Bernardo_Fernandes da Silva Junior_39,25,0,0,3,1,0,1,540,17
Bernardo_Fernandes da Silva Junior_39,26,0,0,3,1,0,1,540,17
Bernardo_Fernandes da Silva Junior_39,27,0,0,3,1,0,1,541,18
Bernardo_Fernandes da Silva Junior_39,28,0,0,3,1,0,1,541,18
Bernardo_Fernandes da Silva Junior_39,29,0,0,3,1,0,1,541,18
Bernardo_Fernandes da Silva Junior_39,39,0,0,3,1,0,1,541,18
Bernardo_Fernandes da Silva Junior_39,40,0,0,3,1,0,1,541,18
Bernardo_Fernandes da Silva Junior_39,41,0,0,3,1,0,1,550,19
Bernardo_Fernandes da Silva Junior_39,42,0,0,3,1,0,1,568,20
Bernardo_Fernandes da Silva Junior_39,43,0,0,3,1,0,1,568,20
Bernardo_Fernandes da Silva Junior_39,44,0,0,3,1,0,1,658,20
Bernardo_Fernandes da Silva Junior_39,45,0,0,3,1,0,1,658,20
Bernardo_Fernandes da Silva Junior_39,46,0,0,3,1,0,1,658,20
Bernardo_Fernandes da Silva Junior_39,47,0,0,3,1,0,1,675,21
Bernd_Leno_14,1,0,0,1,1,2,0,90,7
Bernd_Leno_14,2,0,0,1,1,5,0,180,10
Bernd_Leno_14,3,0,0,1,1,7,0,270,11
Bernd_Leno_14,4,0,0,1,1,14,0,360,14
Bernd_Leno_14,5,0,0,1,1,22,1,450,16
Bernd_Leno_14,6,0,0,1,1,29,2,540,18
Bernd_Leno_14,7,0,0,1,1,32,2,630,21
Bernd_Leno_14,8,0,0,1,2,34,2,720,27
Bernd_Leno_14,9,0,0,1,2,35,2,810,29
Bernd_Leno_14,10,0,0,1,2,37,2,900,30
Bernd_Leno_14,11,0,0,1,2,44,2,990,34
Bernd_Leno_14,12,0,0,1,2,49,2,1080,36
Bernd_Leno_14,13,0,0,3,2,53,2,1170,45
Bernd_Leno_14,14,0,0,3,2,59,2,1260,48
Bernd_Leno_14,15,0,0,3,2,66,2,1350,51
Bernd_Leno_14,16,0,0,3,2,69,2,1440,54
Bernd_Leno_14,17,0,0,3,2,73,2,1530,56
Bernd_Leno_14,18,0,0,3,3,73,2,1620,62
Bernd_Leno_14,19,0,0,3,3,76,2,1710,65
Bernd_Leno_14,20,0,0,3,3,78,2,1800,66
Bernd_Leno_14,21,0,0,5,4,82,2,1890,75
Bernd_Leno_14,22,0,0,5,4,83,2,1980,77
Bernd_Leno_14,23,0,0,5,4,85,2,2070,79
Bernd_Leno_14,24,0,0,5,4,91,2,2160,82
Bernd_Leno_14,25,0,0,6,5,93,2,2250,89
Bernd_Leno_14,26,0,0,6,6,95,2,2340,95
Bernd_Leno_14,27,0,0,6,6,98,2,2430,97
Bernd_Leno_14,29,0,0,9,7,104,2,2520,108
Bernd_Leno_14,39,0,0,10,7,113,2,2649,114
Bernd_Leno_14,40,0,0,10,7,113,2,2649,114
Bernd_Leno_14,41,0,0,10,7,113,2,2649,114
Bernd_Leno_14,42,0,0,10,7,113,2,2649,114
Bernd_Leno_14,43,0,0,10,7,113,2,2649,114
Bernd_Leno_14,44,0,0,10,7,113,2,2649,114
Bernd_Leno_14,45,0,0,10,7,113,2,2649,114
Bernd_Leno_14,46,0,0,10,7,113,2,2649,114
Bernd_Leno_14,47,0,0,10,7,113,2,2649,114
Billy_Gilmour_533,4,0,0,0,0,0,0,6,1
Billy_Gilmour_533,5,0,0,0,0,0,0,6,1
Billy_Gilmour_533,6,0,0,0,0,0,0,6,1
Billy_Gilmour_533,7,0,0,0,0,0,0,6,1
Billy_Gilmour_533,8,0,0,0,0,0,0,6,1
Billy_Gilmour_533,9,0,0,0,0,0,0,6,1
Billy_Gilmour_533,10,0,0,0,0,0,0,6,1
Billy_Gilmour_533,11,0,0,0,0,0,0,6,1
Billy_Gilmour_533,12,0,0,0,0,0,0,9,2
Billy_Gilmour_533,13,0,0,0,0,0,0,9,2
Billy_Gilmour_533,14,0,0,0,0,0,0,9,2
Billy_Gilmour_533,15,0,0,0,0,0,0,9,2
Billy_Gilmour_533,16,0,0,0,0,0,0,9,2
Billy_Gilmour_533,17,0,0,0,0,0,0,9,2
Billy_Gilmour_533,18,0,0,0,0,0,0,9,2
Billy_Gilmour_533,19,0,0,0,0,0,0,9,2
Billy_Gilmour_533,20,0,0,0,0,0,0,9,2
Billy_Gilmour_533,21,0,0,0,0,0,0,9,2
Billy_Gilmour_533,22,0,0,0,0,0,0,9,2
Billy_Gilmour_533,23,0,0,0,0,0,0,9,2
Billy_Gilmour_533,24,0,0,0,0,0,0,9,2
Billy_Gilmour_533,25,0,0,0,0,0,0,9,2
Billy_Gilmour_533,26,0,0,0,0,0,0,9,2
Billy_Gilmour_533,27,0,0,0,0,0,0,9,2
Billy_Gilmour_533,28,0,0,0,0,0,0,9,2
Billy_Gilmour_533,29,0,0,0,1,0,0,99,5
Billy_Gilmour_533,39,0,0,0,1,0,0,99,5
Billy_Gilmour_533,40,0,0,0,1,0,0,100,6
Billy_Gilmour_533,41,0,0,0,1,0,0,100,6
Billy_Gilmour_533,42,0,0,0,1,0,0,112,7
Billy_Gilmour_533,43,0,0,0,1,0,0,191,9
Billy_Gilmour_533,44,0,0,0,1,0,0,191,9
Billy_Gilmour_533,45,0,0,0,1,0,0,191,9
Billy_Gilmour_533,46,0,0,0,1,0,0,191,9
Billy_Gilmour_533,47,0,0,0,1,0,0,191,9
Billy_Sharp_298,1,1,0,3,0,0,0,8,8
Billy_Sharp_298,2,1,0,3,0,0,0,8,8
Billy_Sharp_298,3,1,0,3,0,0,0,44,9
Billy_Sharp_298,4,1,0,3,0,0,0,44,9
Billy_Sharp_298,5,1,0,3,0,0,0,64,7
Billy_Sharp_298,6,1,0,3,0,0,0,64,7
Billy_Sharp_298,7,1,0,3,0,0,0,64,7
Billy_Sharp_298,8,1,0,3,0,0,0,83,8
Billy_Sharp_298,9,1,0,3,0,0,0,117,9
Billy_Sharp_298,10,1,0,3,0,0,0,153,10
Billy_Sharp_298,11,1,0,3,0,0,0,178,11
Billy_Sharp_298,12,1,0,3,0,0,0,178,11
Billy_Sharp_298,13,1,0,3,0,0,0,190,12
Billy_Sharp_298,14,1,0,3,0,0,0,190,12
Billy_Sharp_298,15,1,0,3,0,0,1,252,13
Billy_Sharp_298,16,1,0,3,0,0,1,252,13
Billy_Sharp_298,17,1,0,3,0,0,1,252,13
Billy_Sharp_298,18,1,0,3,0,0,1,252,13
Billy_Sharp_298,19,1,0,3,0,0,1,252,13
Billy_Sharp_298,20,1,0,3,0,0,1,259,14
Billy_Sharp_298,21,1,0,3,0,0,1,283,15
Billy_Sharp_298,22,1,0,3,0,0,1,289,16
Billy_Sharp_298,23,1,0,3,0,0,1,323,17
Billy_Sharp_298,24,1,0,3,0,0,1,381,18
Billy_Sharp_298,25,1,0,3,1,0,1,444,20
Billy_Sharp_298,26,2,0,6,1,0,1,517,29
Billy_Sharp_298,27,2,0,6,1,0,1,590,31
Billy_Sharp_298,29,3,0,9,2,0,1,660,40
Billy_Sharp_298,39,3,0,9,3,0,1,801,44
Billy_Sharp_298,40,3,0,9,3,0,1,801,44
Billy_Sharp_298,41,3,0,9,3,0,1,801,44
Billy_Sharp_298,42,3,1,9,3,0,1,837,48
Billy_Sharp_298,43,3,1,9,4,0,1,907,50
Billy_Sharp_298,44,3,1,9,4,0,1,907,50
Billy_Sharp_298,45,3,1,9,4,0,1,938,51
Billy_Sharp_298,46,3,1,9,4,0,1,968,52
Billy_Sharp_298,47,3,2,9,4,0,1,1037,57
Birkir_Bjarnason_33,1,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,2,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,3,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,4,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,5,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,6,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,7,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,8,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,9,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,10,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,11,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,12,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,13,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,14,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,15,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,16,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,17,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,18,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,19,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,20,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,21,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,22,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,23,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,24,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,25,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,26,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,27,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,29,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,39,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,40,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,41,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,42,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,43,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,44,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,45,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,46,0,0,0,0,0,0,0,0
Birkir_Bjarnason_33,47,0,0,0,0,0,0,0,0
Bjorn_Engels_455,1,0,0,0,0,0,0,90,1
Bjorn_Engels_455,2,0,0,0,0,0,0,180,2
Bjorn_Engels_455,3,0,0,3,1,0,0,270,11
Bjorn_Engels_455,4,0,0,3,1,0,0,360,13
Bjorn_Engels_455,5,0,0,4,2,0,0,450,20
Bjorn_Engels_455,6,0,0,4,2,0,1,540,20
Bjorn_Engels_455,7,0,0,4,2,0,1,630,21
Bjorn_Engels_455,8,0,0,4,3,0,1,704,27
Bjorn_Engels_455,9,0,0,4,3,0,1,794,29
Bjorn_Engels_455,10,0,0,4,3,0,1,884,30
Bjorn_Engels_455,11,0,0,4,3,0,1,974,31
Bjorn_Engels_455,12,0,0,4,3,0,1,974,31
Bjorn_Engels_455,13,0,0,4,3,0,1,974,31
Bjorn_Engels_455,14,0,0,4,3,0,1,974,31
Bjorn_Engels_455,15,0,0,4,3,0,1,974,31
Bjorn_Engels_455,16,0,0,4,3,0,1,1041,32
Bjorn_Engels_455,17,0,0,4,3,0,1,1131,33
Bjorn_Engels_455,18,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,19,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,20,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,21,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,22,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,23,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,24,0,0,4,3,0,1,1221,34
Bjorn_Engels_455,25,0,0,4,3,0,1,1266,35
Bjorn_Engels_455,26,1,0,4,3,0,1,1356,42
Bjorn_Engels_455,27,1,0,4,3,0,1,1356,42
Bjorn_Engels_455,29,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,39,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,40,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,41,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,42,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,43,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,44,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,45,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,46,1,0,4,3,0,1,1446,42
Bjorn_Engels_455,47,1,0,4,3,0,1,1446,42
Bobby_Thomas_639,39,0,0,0,0,0,0,0,0
Bobby_Thomas_639,40,0,0,0,0,0,0,0,0
Bobby_Thomas_639,41,0,0,0,0,0,0,0,0
Bobby_Thomas_639,42,0,0,0,0,0,0,0,0
Bobby_Thomas_639,43,0,0,0,0,0,0,0,0
Bobby_Thomas_639,44,0,0,0,0,0,0,0,0
Bobby_Thomas_639,45,0,0,0,0,0,0,0,0
Bobby_Thomas_639,46,0,0,0,0,0,0,0,0
Bobby_Thomas_639,47,0,0,0,0,0,0,0,0
Borja_González Tomás_623,26,0,0,0,0,0,0,7,1
Borja_González Tomás_623,27,0,0,0,0,0,0,16,2
Borja_González Tomás_623,29,0,0,0,0,0,0,16,2
Borja_González Tomás_623,39,0,0,0,0,0,0,16,2
Borja_González Tomás_623,40,0,0,0,0,0,0,16,2
Borja_González Tomás_623,41,0,0,0,0,0,0,16,2
Borja_González Tomás_623,42,0,0,0,0,0,0,16,2
Borja_González Tomás_623,43,0,0,0,0,0,0,16,2
Borja_González Tomás_623,44,0,0,0,0,0,0,16,2
Borja_González Tomás_623,45,0,0,0,0,0,0,16,2
Borja_González Tomás_623,46,0,0,0,0,0,0,16,2
Borja_González Tomás_623,47,0,0,0,0,0,0,16,2
Brandon_Austin_558,9,0,0,0,0,0,0,0,0
Brandon_Austin_558,10,0,0,0,0,0,0,0,0
Brandon_Austin_558,11,0,0,0,0,0,0,0,0
Brandon_Austin_558,12,0,0,0,0,0,0,0,0
Brandon_Austin_558,13,0,0,0,0,0,0,0,0
Brandon_Austin_558,14,0,0,0,0,0,0,0,0
Brandon_Austin_558,15,0,0,0,0,0,0,0,0
Brandon_Austin_558,16,0,0,0,0,0,0,0,0
Brandon_Austin_558,17,0,0,0,0,0,0,0,0
Brandon_Austin_558,18,0,0,0,0,0,0,0,0
Brandon_Austin_558,19,0,0,0,0,0,0,0,0
Brandon_Austin_558,20,0,0,0,0,0,0,0,0
Brandon_Austin_558,21,0,0,0,0,0,0,0,0
Brandon_Austin_558,22,0,0,0,0,0,0,0,0
Brandon_Austin_558,23,0,0,0,0,0,0,0,0
Brandon_Austin_558,24,0,0,0,0,0,0,0,0
Brandon_Austin_558,25,0,0,0,0,0,0,0,0
Brandon_Austin_558,26,0,0,0,0,0,0,0,0
Brandon_Austin_558,27,0,0,0,0,0,0,0,0
Brandon_Austin_558,28,0,0,0,0,0,0,0,0
Brandon_Austin_558,29,0,0,0,0,0,0,0,0
Brandon_Austin_558,39,0,0,0,0,0,0,0,0
Brandon_Austin_558,40,0,0,0,0,0,0,0,0
Brandon_Austin_558,41,0,0,0,0,0,0,0,0
Brandon_Austin_558,42,0,0,0,0,0,0,0,0
Brandon_Austin_558,43,0,0,0,0,0,0,0,0
Brandon_Austin_558,44,0,0,0,0,0,0,0,0
Brandon_Austin_558,45,0,0,0,0,0,0,0,0
Brandon_Austin_558,46,0,0,0,0,0,0,0,0
Brandon_Austin_558,47,0,0,0,0,0,0,0,0
Brandon_Pierrick_580,18,0,0,0,0,0,0,0,0
Brandon_Pierrick_580,19,0,0,0,0,0,0,0,0
Brandon_Pierrick_580,20,0,0,0,0,0,0,0,0
Brandon_Pierrick_580,21,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,22,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,23,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,24,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,25,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,26,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,27,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,28,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,29,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,39,0,0,0,0,0,0,7,1
Brandon_Pierrick_580,40,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,41,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,42,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,43,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,44,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,45,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,46,0,0,0,0,0,0,13,2
Brandon_Pierrick_580,47,0,0,0,0,0,0,13,2
Brandon_Williams_549,7,0,0,0,0,0,0,0,0
Brandon_Williams_549,8,0,0,0,0,0,0,0,0
Brandon_Williams_549,9,0,0,0,0,0,0,1,1
Brandon_Williams_549,10,0,0,0,0,0,0,1,1
Brandon_Williams_549,11,0,0,0,0,0,0,10,2
Brandon_Williams_549,12,0,0,0,0,0,1,100,3
Brandon_Williams_549,13,1,0,0,0,0,2,190,9
Brandon_Williams_549,14,1,0,0,0,0,3,268,9
Brandon_Williams_549,15,1,0,0,0,0,3,268,9
Brandon_Williams_549,16,1,0,0,0,0,3,268,9
Brandon_Williams_549,17,1,0,0,0,0,3,268,9
Brandon_Williams_549,18,1,0,0,0,0,3,268,9
